Speaker Name,Start Time,End Time,Text
千葉,00:49:59:10,00:50:09:13,いつ地雷に足突っ込むか分からないんだけどそこを運良く突破できるだけど思うに一番大事なのって
千葉,00:50:10:15,00:50:18:05,地雷に引っかかった時、つまり一種の負け戦ですよね。負け戦をどう切り抜けるか、これが多分大事だと思うんですよ。
千葉,00:50:27:10,00:50:40:04,あの nhk の nhk だから言うんだけどあの つい最近あのあのね秀吉やってるじゃないですかあれですつい最近ですね金ヶ崎の戦いの 話があって浅い朝倉の
千葉,00:50:40:04,00:50:52:22,攻撃を受けて織田の奥の中に逃げてくるんですよねそうするとその心狩りを秀吉が俺がやる私がやりますとか言って秀吉がそれを担当してでうまく
千葉,00:50:53:23,00:50:55:10,信長の
千葉,00:50:58:18,00:51:04:00,このおかげで信長は逆襲できたわけだけど要するに真狩りが
千葉,00:51:05:07,00:51:16:00,廃却する時に芯刈りがどうそこでうまく対処するかってことが実は勝つために一番大事なことだってことがあれで分かる
千葉,00:51:17:00,00:51:19:10,で、ヒンガリって結局何かっていうと尻尾なんですよ。
千葉,00:51:25:20,00:51:31:15,傾向牛語っていう言葉を子供の頃から周囲の人に聞かされてきて大嫌いな言葉だった
千葉,00:51:33:00,00:51:49:13,いやいいと思いますよそのコンセプトは分かるんだけどでもそれを動物の鶏の口と頭か口かそれと牛の尻尾でなんか比較するっていうのはアナロジーとして不適切ではないかと
千葉,00:51:51:13,00:52:01:17,だって尻尾って重要な機能を持ってるわけでしょで、東島さんも本の中で書いてましたよね人は正面から見たときには何か関心があるけど後ろから見たときにはあんまり関心がない
千葉,00:52:04:22,00:52:19:20,後ろが大事なんですよ 融合が大事なんですよ今はみんなやたらにリーダーシップが大事ですとかね研究者でもとにかくリーダーシップを取ってやれる人を採用しましょうとかね会社でもリーダーシップをみんな持ってなきゃいけませんという
千葉,00:52:19:20,00:52:34:18,大事な 要するに尻尾の役割というかあの 撤退戦があった時に心狩りを務めるような その見えないところで一番重要な役割を果たすような 負け戦をとにかく抑える
千葉,00:52:35:17,00:52:46:20,そういう人材って実は今一番大事だと思うんですよ要するに尻尾の役割を敵がやってきた時に自節するとかやっつけるとか偽然なってだけど
千葉,00:52:47:23,00:52:52:05,そういう…いや…あれも大事です自説はやめた方が良かったかな
千葉,00:52:54:20,00:52:58:22,役割っていうかね見えないところで 重要な役目をするっていうねそういう
千葉,00:53:00:00,00:53:04:22,そういう牛語の役割をする人がね、とても望まれていると思うんですよ。
千葉,00:53:10:00,00:53:15:13,尻尾はとても大事 いやみんなやたらにねあの頭目だとかから頭だとか
千葉,00:53:16:12,00:53:18:12,脳だとかそういったことの研究ばっかりするんだ
千葉,00:53:19:20,00:53:24:00,ちゃんと尻尾も研究すべきだとそうなんですどうですかいや本当にすごい
千葉,00:53:34:22,00:53:37:03,いや脳大事だし脳はとても
千葉,00:53:42:12,00:53:45:07,そうですよね
千葉,00:54:18:10,00:54:22:10,ヨーロッパの庭園はどれですか?ここはどっちかというと日本の庭園です。
千葉,00:54:24:03,00:54:28:05,ヨーロッパのイギリスとかのなんていうんだろう
千葉,00:54:29:17,00:54:33:00,ブリティッシュガーデン
千葉,00:54:50:12,00:54:59:00,ブリティッシュガーデンにもいろいろあって多分一部は日本の影響を受けてるんですよね19世紀かな
千葉,00:55:00:12,00:55:05:13,割と自然昔はフランスの
千葉,00:55:06:20,00:55:14:22,フランスのよくある気化学的なああいう典型的なヨーロッパ型の給電が有名だったんだけど
千葉,00:55:15:23,00:55:17:17,そのうちイギリスでは
千葉,00:55:20:15,00:55:24:12,あまり人が手を入れない形の庭園という
千葉,00:55:25:15,00:55:29:15,だんだん発達していっていわゆるコテージが
千葉,00:55:31:07,00:55:33:23,ああいうのが広がっていったんですけど
千葉,00:55:35:20,00:55:47:05,あれって割と生態系の考え方というのかな生き物と生き物のつながり捕食者がいるから害虫が少なくなるというようなそういう考え方が結構入っています
千葉,00:55:50:15,00:55:56:12,そういう考え方がコテージガーデンの中にはあるんですよねウィリアム・ロビンソン
千葉,00:56:06:20,00:56:10:00,意外に目立たないんですけど、目立たないところに…
千葉,00:56:11:07,00:56:13:05,とても重要なものがあります
千葉,00:56:17:23,00:56:22:20,みんながあんまりそういう考え方っていうのは当時もあまり人気がなくて
千葉,00:56:24:10,00:56:32:03,みんなが見落としてた部分なんですよね自然な姿で人々を楽しませるというのはなかったんですけど
千葉,00:56:33:17,00:56:37:23,ここもだからそういうのをもうちょっと取り入れたらいいと思うんですよね。ちょっとあまりにも人工的すぎちゃって。
千葉,00:56:39:15,00:56:41:20,ちょっとねこれねあの
千葉,00:56:51:07,00:56:53:00,ああ面白い見かけが
千葉,00:57:40:20,00:57:59:07,それは東島さんはヨーロッパの博物館なんかでいろいろと実際に仕事をされてよく知ってご存知じゃないですかそこでの標本の扱い方とか展示の仕方っていうのは当然よくご存知だと思うんですけど日本の今の話ともしかしたら共通するかもしれないけどその日本の博物館なんかの
千葉,00:58:00:08,00:58:09:10,骨の扱い方、その捉え方かな、コンセプトか、さっきの考え方からすると、コンセプトか、それはどういう違いがあるんですか。
千葉,00:58:27:05,00:58:28:18,どういう風に違うんですか
千葉,00:59:04:12,00:59:06:08,[HALLUCINATION_FILTERED]
千葉,00:59:07:07,00:59:08:22,それは僕も賛成します。
千葉,00:59:10:05,00:59:13:05,そんな気がしてたっていうのを言語化してくれましたねそうですか
千葉,00:59:14:20,00:59:20:18,っていうのが やっぱりそうなんだっていうあのなんだろう 多分もしかしたら自然史っていう言葉
千葉,00:59:22:03,00:59:29:15,ミュージアムと例えば博物館 博物学って英語だとナチュラルヒストリーじゃない
千葉,00:59:30:22,00:59:36:20,だけどナチュラルヒストリーって日本語に訳すと自然史って自然の歴史みたいに訳すじゃないですかそうすると
千葉,00:59:44:22,00:59:47:20,植物館っていうのって要するに
千葉,00:59:52:15,00:59:57:15,で、あれってそもそもナチュラルヒストリーって 宗教的なものでしょう要するに神がつく
千葉,00:59:58:18,01:00:01:17,世界の秩序それを
千葉,01:00:02:18,01:00:08:03,実際にそれを記述するそれを集めるそれが博物館の仕事それがナチュラル必須
千葉,01:00:09:07,01:00:17:07,だからヨーロッパはそういうスタイルになってるんだけど日本の場合にはそういう考え方がないので要するにミュージアムとそれから
千葉,01:00:19:00,01:00:24:20,博物館がある意味混同されて見せるものになっちゃってる
千葉,01:00:26:00,01:00:36:15,だから入館料をもっと上げろとかお客さんもっと入れろとかもっとみんなが喜ぶようなアピールするような面白い企画をやれとか言って館長が騒いだりするわけです
千葉,01:00:46:03,01:00:53:15,だからデータを集める資料を集めるその大事さというのが多分きちんと理解されていない
千葉,01:00:56:12,01:01:09:10,研究者が何か例えば僕も実は貝を博物館に行って実際骨であれでかなり共感したんですけど博物館僕の場合は割とあの科学国立科
千葉,01:01:10:10,01:01:21:20,たくさんの貝の標本があるので、そこに行って、1日中いろんな貝の高さとか幅とか測ったことがあるんですけど、貝の進化の研究でやったことがあるんですけども、
千葉,01:01:24:08,01:01:43:00,だから博物館にはそういうすごく重要なデータベースデータの保存庫としてのすごく重要な科学的な意義があるんだけどそれをただ見せるだけのものというふうに捉えてしまうとそういう博物館が持っているすごく重要な機能が失われてしまう
千葉,01:01:45:10,01:01:46:22,そういう部分があると思うんですよね。
千葉,01:01:48:03,01:01:50:03,だからまあだいぶ
千葉,01:01:51:03,01:01:52:22,最近は変わってきているんだけど
千葉,01:01:53:23,01:01:57:15,まだちゃんとそこのところが分かっていなくてもっと収益を上げろという
千葉,01:01:58:15,01:02:04:03,そういう風な方向に行ってしまうのは、あまり科学の発展にとっては好ましいことではない。
千葉,01:02:17:17,01:02:19:13,色はですね昔は
千葉,01:02:20:18,01:02:29:03,単純に例えば片つむりであれば色の黒いもの白いもの黄色いもの赤いものピンク色のものとか
千葉,01:02:30:03,01:02:37:05,そういうのがあるわけですけど昔は質的に単純に赤色を何段階赤みの強さで
千葉,01:02:38:05,01:02:40:18,黒みの強さで段階表示するとか
千葉,01:02:44:22,01:02:47:00,写真撮って同じ条件で全部写真撮って
千葉,01:02:48:00,01:02:51:23,それで、えーと…
千葉,01:02:53:07,01:02:56:08,赤緑青か
千葉,01:02:57:07,01:02:59:05,区別して
千葉,01:03:01:03,01:03:02:15,シアンか
千葉,01:03:06:18,01:03:12:12,何て言うんだっけな忘れたけどもあのいずれにしろもあのフォトショップなんか使うとあの
千葉,01:03:15:03,01:03:19:23,違う、そうそう、それです。それで、数値で定量化できるんです。
千葉,01:03:21:03,01:03:26:03,これを使って定量化して色の具合、それからの明度
千葉,01:03:27:05,01:03:29:23,そういったものを定量化するということをやっています
千葉,01:03:33:10,01:03:43:03,そうすると昔は客観性に難があったんですけど今はある程度数字で記述できるので便利です
千葉,01:03:58:10,01:04:04:15,おっしゃる通りです。表によって違うんですよね、あれね。見え方が違っていて、ある人は赤っていうんだけど、ある人はオレンジ。
千葉,01:04:06:00,01:04:08:20,結構ねあれ違うんで客観性に何があるか
千葉,01:04:11:05,01:04:16:15,今はだからそういうスタンダードを決めて表現できるので
千葉,01:04:19:07,01:04:21:15,結構貝の色って大事で
千葉,01:04:23:00,01:04:24:20,基本的に多くはカムフラージュなんですよ
千葉,01:04:25:23,01:04:27:15,だからあの
千葉,01:04:28:15,01:04:31:03,木の上に付いていれば黄色くなって
千葉,01:04:33:23,01:04:40:18,重要なのって見てるのは彼らの色の機能って人間が対象になってるわけじゃないんですよね
千葉,01:04:42:18,01:04:53:17,見てるのは多くは鳥なんですよね木の上にいる片つぶりなんかの場合だから彼らのカムフラージュの対象は人間じゃなくて鳥だから鳥の目で物見ないといけないんですよ
千葉,01:04:54:18,01:04:58:10,そうするとご存知のように鳥って人間と見え方がちょっと違うんですよね。
千葉,01:04:59:13,01:05:05:13,例えば紫外線も見えたりするわけですよ 多くの鳥はそうすると昔
千葉,01:05:06:12,01:05:26:10,黄色いカタツムリとピンクのカタツムリっていうのがなぜいるのかっていうのがよくわからなくて黄色はカムフラージュに見えるピンクが葉っぱの上にいたら目立っちゃうだろうだからみんな自然洗濯で全部黄色になるはずなのになんでピンクがいるんだっていうことで謎だったんですけども
千葉,01:05:28:00,01:05:39:16,割と最近鳥の目をシミュレーションで表現して鳥にはこういう風に見えているはずだカラスだったらこういう風に見えているはずだというのを想定して実際に
千葉,01:05:39:16,01:05:51:07,どれだけバックグラウンドの葉っぱの色と殻の色が同じになっているか調べてみるとピンクも黄色もカムフラージュどちらも同じくらい背景に飛んで込む
千葉,01:05:52:12,01:06:00:20,人間の目で違うからこいつら何か違うって解釈するんだけどそれは誤りで
千葉,01:06:01:20,01:06:06:20,鳥の目で見ないといけない結構私たちって人間中心で物を考えるから
千葉,01:06:08:03,01:06:25:05,人間がこう思っているんだから生き物もきっとこういう風になっているんだろうと思うんだけど生き物にとってみたら人間を意識して行動しているとは限らないわけでそうすると実は人間中心で物を考えていく私たちは次考えがちなんだけどもそれは
千葉,01:06:26:15,01:06:33:03,いつも気をつけなきゃいけないのはそういうふうに人間中心で物事を考えがちですよということで
千葉,01:06:36:18,01:06:46:08,人間を脇に置いて生き物のことを考えるということもしないといけないなということはよく感じるんですよ。
千葉,01:06:52:18,01:06:56:12,ここがないこれはもうね
千葉,01:06:58:05,01:07:01:20,人間じゃない生き物たちから見たらどう見えるのか
千葉,01:07:09:03,01:07:13:05,たぶんチンパンジーってないんでしょ?ないですチンパンジーはたぶん変と思わないですよねきっと
千葉,01:07:38:15,01:07:40:15,そうなんですか
千葉,01:07:58:00,01:08:01:20,例えば犬なんかだと喜んだりすると尻尾が
千葉,01:08:05:17,01:08:12:22,犬の中には自分と人間の区別がつかなくなっているように見える奴がいるじゃないですか本当のところどうなのか分からないけど
千葉,01:08:15:05,01:08:17:03,尻尾のないということを認識できています
千葉,01:08:52:12,01:08:57:20,尻尾が重要なコミュニケーションのシグナルになっているのでそれがないと不利になるということですね
千葉,01:09:08:12,01:09:11:15,じゃあこいつは欲し子のないやつなんだっていうことで一目置いてるということで
千葉,01:09:17:03,01:09:18:18,仲間だとは思っていないということですね。
千葉,01:09:39:13,01:09:53:07,そういう研究をするにはどういうふうに…今もし例えば大学生だったら僕はそういう分野を研究したいと思うんですよ例えば東島さんがやっているような…
千葉,01:09:56:20,01:10:01:07,でも東島様は人類学 文化人類学
千葉,01:10:07:00,01:10:12:00,やっぱりそういうルートが王道なのか
千葉,01:10:13:13,01:10:15:03,やっぱりあの
千葉,01:10:16:23,01:10:20:03,人類学は進化人類学からやるのがいいのか
千葉,01:11:25:10,01:11:34:08,飛行機みたいなもんですね若いうちにどれだけ高いところに行くかそれ次第であとは好きなところにどこにでも行けるっていうことになるわけだから
千葉,01:12:21:00,01:12:22:23,何の話書いたんだっけ
千葉,01:12:25:23,01:12:38:05,何の話を書いたんだっていうかな最近記憶力がなくて昔は見たら写真のようにものを覚えられたんだけど
千葉,01:12:57:10,01:13:01:00,いやあれ研究費代わりなんで 印税を研究費に使うというファーブル戦略
千葉,01:13:03:05,01:13:05:07,当時はそうでしょう
千葉,01:13:13:13,01:13:15:10,何のことを書いたんだっけなぁ
千葉,01:13:19:05,01:13:20:18,あれの趣旨って何だったんだろう
千葉,01:13:23:15,01:13:26:18,具体的に言っていただけません何について話したらいいって
千葉,01:14:52:20,01:15:01:15,ああ、わかりました。要はでもそれは、東島さんのまさにコアの領域ですよね。つまり人って、そう。
千葉,01:15:02:23,01:15:04:10,要するに人って
千葉,01:15:05:17,01:15:11:23,人の進化を考えるときって二通りのことを考えなきゃいけないって言うんですけど要するに二重継承モデルですよね
千葉,01:15:13:03,01:15:19:03,人は学習してあるいは人からいろんなことを聞いて文化を
千葉,01:15:23:03,01:15:33:10,一方遺伝子のレベルでも変異がする変異するでそれが自然選択あるいは遺伝的不動で受け継がれたものが変化して
千葉,01:15:34:12,01:15:40:05,そういう遺伝子レベルと文化のレベルの2つの駆動力があるわけですよね。
千葉,01:15:46:10,01:15:56:08,人はやっぱりそこの点では他の霊虫類とは圧倒的にそこは文化のレベルの進化が圧倒的に強いというふうに考えた方がいいですか
千葉,01:16:31:05,01:16:45:17,でも人類学の確かに進化って生物学の中では生物学習の中では方向性がないって普通考えるじゃないですかいい方向に行くわけでもないし悪い方向に行くわけでもない進化は方向性はないその環境次第で
千葉,01:16:46:18,01:17:03:10,あるいは偶然で変化すると事前選択はそのローカルなある時間断面でしか関与してこないからどっちに向かっていくのか長い時間スケールじゃ分かりませんよっていう方向性はとにかく決まってますどこに向かっているのか決まってませんよっていうのが一般です
千葉,01:17:09:10,01:17:11:07,の場合ってちょっと違うと思うんです
千葉,01:17:18:23,01:17:20:10,目的というかゴールが決まってるじゃない
千葉,01:17:21:23,01:17:27:10,人でしょ?しかもその人のうちでも割と現代人的な人でしょ?そうです
千葉,01:17:28:12,01:17:34:03,ゴールが決まっているので過去を振り返るとそこに向かってくるわけですつまり方向性が決まっているんです
千葉,01:17:35:05,01:17:47:23,人に向かう人っていうのはやっぱり私たち自分が中心で見るからやっぱり優れていると思うわけですよ例えばチンパンジーにお前は俺と同じような論文書けるかとか言っても書けないわけです
千葉,01:17:49:07,01:18:02:03,かけるかもしれないけどかけないというふうに一応判断するわけですよそうすると私たち人類が論法をかけるようになったのはなぜかどれだけ優れているかという話になるでしょそうなりますね
千葉,01:18:05:03,01:18:07:00,問い立てがそうだからやむを得ない
千葉,01:18:09:07,01:18:12:00,そこはある意味割り切りが必要かなと
千葉,01:18:13:03,01:18:19:17,例えば進化という言葉もいろんな意味付けがあって生物学以外のところでは
千葉,01:18:21:03,01:18:28:10,方向性を別に進歩とほぼ同義に使ったりすることがあるじゃないですかそれはそれでいいと
千葉,01:18:29:17,01:18:34:05,日本代表のサッカーが進化するといってもそれはそれでいい
千葉,01:18:35:23,01:18:38:23,ただ一番問題なのは
千葉,01:18:40:03,01:18:49:07,人類学で例えばなぜ人が進化してきたのかというところで人に向かう方向性というのを考えるのはいいだけど一番問題なのは多分
千葉,01:18:52:08,01:18:55:23,進化イコール善
千葉,01:18:59:07,01:19:02:12,そうすると人の中で進化している
千葉,01:19:10:00,01:19:26:10,いわゆる自然主義的亡流が発生するのでそうするとあなたはこういう性質を持っているから劣っているあなたはこういう性質を持っているから優れているだからあなたにはちょっと我慢してもらって優れている人に生き残ってもらいましょうといういわゆる優勢学に
千葉,01:19:30:15,01:19:32:03,重要なのはその部分
千葉,01:19:34:15,01:19:38:20,という集団の中で遺伝的な優劣を決めるべきではない
千葉,01:19:43:17,01:19:49:23,だから、霊虫類から人が進化してきましたというところで、方向性を考えるのは許容範囲かな。
千葉,01:19:50:23,01:20:02:12,これはでも人によるかなそもそもそこに既に人という特別な位置づけをすること自体に問題があると考える人がいるかもしれない
千葉,01:20:05:20,01:20:14:10,つまり徹底的に要するに文化人類学って人を中心というかある文化を中心にして人の他の文化を解釈しちゃいけないというじゃないですか
千葉,01:20:15:10,01:20:22:03,そうじゃなくて、それってよく自分の価値観を…
千葉,01:20:23:05,01:20:28:00,相手に投影するこれやっちゃいけないって言うじゃない
千葉,01:20:29:10,01:20:34:20,それと多分結局同じ考え方というのがもしかしたら
千葉,01:20:40:03,01:20:43:03,進化の部分では要するに人が他の
千葉,01:20:44:03,01:20:48:08,共通祖先から
千葉,01:20:52:03,01:20:59:17,人を特別と見るんですか?それは人間中心の見物の見方なんだけどそういうことはしないものなんですか?実際は
千葉,01:21:23:15,01:21:28:18,人をこうなんていうのかな例えば進化心理学でも割とその古い
千葉,01:21:30:03,01:21:36:18,すごく古い最終表記以前のまだ現在のような文化が発展する以前
千葉,01:21:37:17,01:21:56:05,の状態から人の行動とかを捉えるでしょそういうのであればいいと思うんだけど現在の私たちの生き方それに進化を絡めてしまうと遺伝子レベルの進化というのを考えてしまうのは非常に問題なのかなとそこの使い分けをしておけばいいんじゃないかなと思いますけどね
千葉,01:22:11:10,01:22:21:15,そうでないといわゆる人種差別とかね、そういうのになってしまうし、今は特に排外主義が非常に問題になるくらい。
千葉,01:22:25:03,01:22:34:03,表に出てきてしまっているのでそれと進化の考え方今言ったような非常に問題のある進化の考え方が結びつくのは非常に危険だから
千葉,01:22:35:10,01:22:39:15,私はそう思うので、やはりそこのところはね、注意しておかないといけない
千葉,01:24:05:00,01:24:08:20,要するに最後は自然と関連づけて
千葉,01:24:09:20,01:24:11:13,分かりました
千葉,01:24:16:23,01:24:20:00,将来の人類学者として人類の
千葉,01:24:25:00,01:24:28:08,いった場の時に将来の人類の社会ってどうなるか
千葉,01:24:55:15,01:24:57:18,つまりそれは多様性が失われるということですか
千葉,01:25:00:20,01:25:02:12,あとは何だろう今
千葉,01:25:03:13,01:25:05:07,あのー人間が
千葉,01:25:06:10,01:25:18:12,この100年で環境を大きく改変する力を得たでしょう人類学者としては人類が環境をどんどん変えていくこれこそが人類の持つ
千葉,01:25:19:15,01:25:23:10,他の生物と大きく違う役割なんですよね
千葉,01:25:33:20,01:25:36:18,さっきキーっていう声が聞こえてあれって
千葉,01:25:38:05,01:25:47:03,いや、確証はないんですけど、なんかちょっと影が見えたんですけど、あれ、なんていう名前だったかな、緑のインコのように思うんです。
千葉,01:25:55:00,01:25:58:20,[HALLUCINATION_FILTERED]
千葉,01:26:02:03,01:26:07:13,熱帯の鳥があれは違うあれはスズメスズメは意外に減っているんですよ
千葉,01:26:11:23,01:26:18:18,じゃないかと思うんだよさっきのでもって スズメが減ってでも要するに生態系は変わってるんですよね 温暖化している
千葉,01:26:19:23,01:26:25:13,物によると今の東京って
千葉,01:26:27:05,01:26:30:12,戦前の鹿児島にほぼ匹敵する
千葉,01:26:34:03,01:26:37:00,だからもうなんだろうな、だんだんこのまま行くと熱帯になる。
千葉,01:26:38:05,01:26:43:13,だから確かにインコが空を飛ぶようなそういう世界になりつつあるわけですけど
千葉,01:26:47:10,01:26:52:10,どういう風にこのままいったら非常にまずいことになるなっていうのは
千葉,01:26:53:18,01:26:57:00,この状況を見ればね
千葉,01:26:58:10,01:27:02:05,想像つくわけですよね スズメがいなくなるその代わりに熱帯のおとりがなぜか
千葉,01:27:06:03,01:27:09:03,なんかつい最近は巨大な台風が発生して
千葉,01:27:10:12,01:27:13:15,そうすると気候変動の影響というのはすごく危惧されます
千葉,01:27:14:15,01:27:20:12,そうすると人類って今の生き方じゃダメってことですよね。やり方を変えないといけないっていうことですよね。
千葉,01:27:21:13,01:27:33:15,人類学者としては今までの長い文化人類学も含めて進化の歴史、文化進化の歴史全部踏まえて今まで人の歴史を見てきたわけです
千葉,01:27:35:03,01:27:40:15,そういった中で、これまでの生き方とこれからの生き方を
千葉,01:27:42:00,01:27:48:05,これまでの生き方がダメで価値観がダメで変えなきゃいけないとするならば
千葉,01:27:52:00,01:27:55:10,変えるべきなのか それともそれはそもそも可能なのか人間の持っている
千葉,01:27:56:10,01:28:00:05,遺伝的な部分、それから文化的な部分、それを踏まえたときに、
千葉,01:28:05:00,01:28:12:15,ここで話ができるという特にすごく暑くはない割と快適とりあえずハトもいる
千葉,01:28:13:23,01:28:18:00,こういうところでお話ができるというこの状況というのを
千葉,01:28:23:18,01:28:33:10,どういうふうなライフスタイルも含めているか、あるいは進化的なことを考えたり、あるいは文化進化、そういったことを考えたときにどういうふうに変えなきゃいけないかと思います。
千葉,01:29:47:05,01:29:58:20,大半は人間が管理する、人工的に管理された生態系へとどんどん移っていくだろう。つまりこの噴水のような、水系は全てこの噴水のようになっていくだろうというのが、
千葉,01:30:02:22,01:30:05:00,なるほど
千葉,01:30:06:12,01:30:14:05,ちょっと残念なところもあるけどでもその時代になった時の人から見ると
千葉,01:30:15:07,01:30:21:05,それが当たり前なので、それはそれでいいのかもしれないという考え方もできます。
千葉,01:30:45:07,01:30:47:00,進化は方向性はないので
千葉,01:30:48:10,01:30:52:18,その状況に応じて私たちは
千葉,01:30:56:00,01:30:58:20,広い意味での適用して生きていけばいい
千葉,01:31:00:12,01:31:05:03,僕らは割と短期的に
千葉,01:31:06:12,01:31:11:07,物事を考えがちなんだけど長期的に考えがちなんだけど
千葉,01:31:12:08,01:31:23:05,必要もあるけど、でも同時に置かれた状況ごとに私たちは問題を見つけて、それを解決して、やっていくしかないということ。
千葉,01:31:58:12,01:32:01:10,やっぱりすごい研究が優れているというのと
千葉,01:33:03:03,01:33:05:05,はいどうもありがとうございます
千葉,01:33:44:22,01:33:46:20,はい、わかりました。
千葉,01:33:51:07,01:33:53:18,適当にじゃあなんか
千葉,01:33:58:05,01:34:01:00,佐野先生ってご存知ですか
千葉,01:34:02:10,01:34:05:23,人類学の人なんです
千葉,01:34:13:05,01:34:19:07,いやあのー 考古学系とネアンデルタール
千葉,01:34:31:15,01:34:33:13,外国の大学で出てたと思う
千葉,01:34:35:20,01:34:39:10,今そこにいるんですよ 大学は引退したので
千葉,01:34:45:03,01:34:47:13,ポスドクに始まりポスドクに終わりで
千葉,01:34:49:00,01:34:50:18,であの人類が
千葉,01:34:52:02,01:34:54:20,自分で自分を雇用するような感じになっているので
千葉,01:34:57:00,01:34:59:10,研究費があるので、それで自分自分で雇用するようになります。
千葉,01:35:01:03,01:35:12:02,人類学の先生のところでちょっと人類学に興味があるので東島さんのじゃないですけど本当に面白いのでこれは本当に面白いなという
千葉,01:35:13:23,01:35:21:00,自分もちょっと人類学に興味があることもあって佐野先生のところでちょっと今
千葉,01:35:22:20,01:35:24:22,文化新科もちょうどやっているので
千葉,01:35:53:15,01:35:55:07,あの何だろう
千葉,01:35:58:05,01:36:07:03,一番文化進化の系統樹で一番厄介なのって系質の取り方ですよねだって遺伝子ってシンプルに高度化されてるから
千葉,01:36:08:10,01:36:10:18,過程がはっきりしてるじゃないですか
千葉,01:36:12:00,01:36:18:22,だけど文化の場合ってうちにも田村さんって言って縄文土器の模様だがなんだ
千葉,01:36:21:07,01:36:24:22,あれの進化をやってる人がいるんですけど
千葉,01:36:28:12,01:36:31:07,形質をどう
千葉,01:36:32:10,01:36:39:23,どう変化するかということについても明確なモデルがないのでそこが一番のネックだと言ってましたね
千葉,01:36:43:13,01:36:45:20,それ以外のところはもうただのあるアルゴリズムなんで
千葉,01:37:10:15,01:37:13:23,いやいや全然平気ですいや逆に逆にそれだったら逆に良かった
千葉,01:37:19:13,01:37:22:22,今日は雨降らなくてよかったですね雨降ったらどうしたんだろう
千葉,01:37:26:12,01:37:28:12,周りに人いっぱいいるし
千葉,01:37:30:00,01:37:32:22,周りに人いっぱいいるところでちょっとなんかやりづらい
千葉,01:37:59:07,01:38:02:15,個人的にはアフリカに行ってみたいんですけど
千葉,01:38:04:05,01:38:06:00,すごく大変そうなんだけど楽しそう
千葉,01:38:23:05,01:38:25:18,そうですね 何度も繰り返しいろんな人が
千葉,01:38:30:02,01:38:32:18,外人疲労があったんですけど原産地を
千葉,01:38:37:00,01:38:43:07,アフリカでもアフリカマイマイの殻って使ってるんですよねそうなんですか
千葉,01:38:57:07,01:38:59:20,どのくらい本人も書いてあったんですけど
千葉,01:39:09:03,01:39:13:07,文化人類学ってその国の言葉がしゃべれないとダメって言います
千葉,01:39:44:00,01:39:45:23,これ何分大きい出るんですか
千葉,01:40:30:18,01:40:32:10,ものすごくいっぱいある
千葉,01:40:35:10,01:40:39:23,大量に集めてありますねだからあんだけ取っちゃって大丈夫だったのかなっていうぐらい
千葉,01:40:47:13,01:40:51:23,あれをまた片っ端から測った人たちがいるわけですよね
千葉,01:40:57:03,01:41:02:12,測りたくなりますよね。骨だって測りたくなりますよね。なんかああいうのって測りたくなっちゃう。
千葉,01:41:07:00,01:41:09:15,しかしハクビって面白い人と排出してますね
千葉,01:41:12:00,01:41:14:02,森もおかしかったけど
千葉,01:41:16:02,01:41:19:05,かなりおかしかったけどでもなんかみんな共通に面白い
千葉,01:41:59:05,01:42:02:05,彼もテレビに出たりするんですよね 学生時代からそうだった
千葉,01:42:07:23,01:42:12:10,いろんなあれもなんか東島さんと同じように海外によく行きますよね
千葉,01:42:15:15,01:42:19:07,アフリカ、ロシアかなアフリカはあんまり行ってないからロシア
千葉,01:42:25:13,01:42:27:07,はい
千葉,01:42:49:07,01:42:53:20,これ本当は時代が時代なら私たちは通っちゃいけないんですよ。
千葉,01:43:00:08,01:43:01:20,パンチはね、食うといけないらしい。
千葉,01:43:25:00,01:43:27:13,それはいい
