"Speaker Name","Start Time","End Time","Text"
"相馬1","00;51;03;38","00;51;12;01","とかっていうのは文章なんですけど、50歳くらいですかね。体をっていう。"
"藤井1","00;51;12;11","00;51;17;18","んですか？だね。"
"藤井1","00;51;17;23","00;51;29;57","2が10年ぐらいの。"
"藤井1","00;51;30;02","00;51;52;01","お母さんがあると。"
"藤井1","00;51;52;06","00;52;40;55","にに。"
"話者 1","00;52;41;00","00;52;46;32","はい。"
"話者 1","00;52;46;37","00;53;24;38","はい。"
"相馬1","00;53;24;43","00;53;29;09","はい、わかりました。"
"相馬1","00;53;29;14","00;53;33;59","そんな会話になるんですよ。"
"藤井1","00;53;34;04","00;53;39;52","ああそう。"
"相馬1","00;53;39;57","00;53;42;17","そうそうそう。"
"藤井1","00;53;42;22","00;53;44;15","このの場合。"
"相馬1","00;53;44;29","00;53;49;45","は。"
"藤井1","00;53;49;50","00;53;53;09","ああいう福音みたいなの。"
"相馬1","00;53;53;13","00;54;04;10","ね。"
"藤井1","00;54;04;15","00;54;06;36","でも言う。"
"相馬1","00;54;06;40","00;54;42;17","じゃないですかね。"
"相馬1","00;54;42;22","00;54;49;00","これなんかわかんない。"
"相馬1","00;54;49;05","00;54;50;22","そうです。"
"藤井1","00;54;50;27","00;55;04;38","これはっていうと、そうですね。"
"相馬1","00;55;04;43","00;55;09;47","私本当に。"
"藤井1","00;55;09;52","00;55;12;52","受け入れ。"
"藤井1","00;55;12;57","00;55;21;26","をいっぱい。"
"相馬1","00;55;21;31","00;55;46;31","し。"
"相馬1","00;55;46;36","00;55;49;51","そうな。"
"藤井1","00;55;49;56","00;55;52;28","そうなんですか。すごい定義が。"
"話者 1","00;55;52;32","00;55;53;23","あるんで。"
"藤井1","00;55;53;28","00;55;54;04","面白いです。"
"相馬1","00;55;54;04","00;56;02;25","ね。とかいうのは私。"
"藤井1","00;56;02;30","00;56;03;38","なんですかね。"
"相馬1","00;56;03;43","00;56;08;34","でもはいはい。"
"相馬1","00;56;08;39","00;56;21;55","返します。人っていうのは。"
"藤井1","00;56;22;00","00;56;24;37","まさに求愛もしくは話。"
"相馬1","00;56;24;42","00;56;32;03","なのかなと思って。よくわからない。"
"話者 1","00;56;32;07","00;56;40;55","これ。"
"相馬1","00;56;41;00","00;56;48;38","が音楽かと。"
"藤井1","00;56;48;42","00;56;52;48","よく耳をね。"
"話者 1","00;56;52;52","00;56;57;03","話を。"
"藤井1","00;56;57;08","00;57;00;57","なぜやってですね。"
"藤井1","00;57;01;02","00;57;08;25","周り来ないと思います。自分ね。こういう。"
"藤井1","00;57;08;30","00;57;14;53","ドラマ面白い生き物ですね。特に聞いてない。"
"藤井1","00;57;14;57","00;57;24;16","周り全体がどうなってるとなって、その人何を意味しようとしている？"
"相馬1","00;57;24;21","00;57;27;32","自分が見。"
"藤井1","00;57;27;37","00;57;31;43","よく自分がそう思って。"
"藤井1","00;57;31;48","00;57;34;57","こうこう多様な自分。"
"話者 1","00;57;34;57","00;57;37;09","をです。"
"藤井1","00;57;37;13","00;57;38;36","ね。ですね。"
"相馬1","00;57;38;40","00;57;48;00","それでもやっているんですね。"
"相馬1","00;57;48;05","00;57;51;50","ダメなんです。"
"藤井1","00;57;51;55","00;58;02;29","そういう。"
"藤井1","00;58;02;34","00;58;06;00","研究者枠。"
"相馬1","00;58;06;05","00;58;07;50","ですね。"
"藤井1","00;58;07;55","00;58;17;49","すごい滅多に。"
"相馬1","00;58;17;53","00;58;24;19","トレーニング。"
"藤井1","00;58;24;24","00;58;27;38","ですね。"
"藤井1","00;58;27;43","00;58;32;20","シグナル。"
"藤井1","00;58;32;24","00;59;03;41","何かね。っていうのがあって、それにもかかわらず他を待っ。いびつな信号いびつになってです。こうですけど、栄養素の関係で今その時、それと一番いいんですけど、それも独りよがりになって。"
"藤井1","00;59;03;46","00;59;18;32","周りもそうですし、自分もするし、発表発表、全世界を聞いて、でも自分っていうのが出たら。"
"藤井1","00;59;18;37","00;59;26;48","そうですね。けど。でもっていうね。"
"相馬1","00;59;26;53","00;59;29;19","そうそういう。"
"藤井1","00;59;29;24","00;59;30;56","から。"
"相馬1","00;59;31;01","00;59;36;23","そうですね、そう。老化する。"
"藤井1","00;59;36;28","00;59;47;00","老化するかも。彼が彼エイジング。"
"相馬1","00;59;47;05","00;59;51;33","本物が。"
"相馬1","00;59;51;38","00;59;55;41","あります。"
"藤井1","00;59;55;46","01;00;01;51","いやでもでもようになった。ドラマ見るいい味だ。"
