"Speaker Name","Start Time","End Time","Text"
"しんめい2","00;33;51;27","00;34;18;20","で、隣同士でこう喋っている方が何か、それは何か、あれですよね。話しやすいか、第三者として空気が入るみたいな感じというか、景色があるとか、カートもカートをやるっていう目的があるとか、何か二人とか、人と人で何かこう。しんどいですね。"
"大坪2","00;34;18;20","00;34;54;45","多分私、車の免許持ってないんですよ。なので沖縄って調査をするのはとても大変で大変ですね。一番最初をどうしようか。タクシーで1日借り切ってやろうかと思ったんですが、結局例えばコーヒー作ってる人に話を聞いて、畑見せてくださいって時になると、結局その人にホテルまで迎えに来てもらって、助手席に乗っていくのが一番簡単なわけですから、すごい図々しいんですけど、ただその畑まで行って10分とか20分とかかかったりするんで、行くまでに自己紹介も"
"大坪2","00;34;54;45","00;35;11;31","全部できちゃうんです。なんでなんですか？なんでカードなんですか？何時に来たんですか？って話を全部できちゃうし。いつ頃からコーヒー始めたんですか？まず始めたんですが、それが全部済んじゃって。しかも運転しながらだからそんなに気まずくならないし、景色の話をしたり。"
"大坪2","00;35;11;36","00;35;16;58","畑空いちゃって、もうほとんど聞くことがなかったです。"
"大坪2","00;35;17;03","00;35;22;27","車っていいんだなって思って、本当に欲しいんです。沖縄の皆さん、ありがとうございます。"
"しんめい2","00;35;22;27","00;35;40;17","いつも今聞いてくださってるんですね。ありがとうございます。確か車で僕よく運転するんですけど、助手席の人と喋る時って、ちょっと焚き火囲んでいるぐらいの感じの何かテンションで喋ってる感じがします。"
"大坪2","00;35;40;22","00;35;41;36","なかなかいいです。"
"しんめい2","00;35;41;41","00;35;46;50","何か喋ることがメインじゃないっていう気楽さっていうんですかね。"
"大坪2","00;35;46;50","00;35;50;15","沈黙になっても別に気に。"
"しんめい2","00;35;50;20","00;35;54;53","ならないっていう。"
"しんめい2","00;35;54;58","00;36;29;57","だから本当はね、どうなんでしょうか？とかもカートでもちょっとお茶しようとか、でもやっぱり関係性が先にあって、で、何かやることは実際は何でもいいって言うか、でも何か便利だから、そこにカートが選ばれたりとか、そんな感じなのかなっていう、その何かね、節々から伝わってくるカート自体はどうでもいいみたいな感じって結構それ自体面白いなという。"
"しんめい2","00;36;30;02","00;36;41;42","繋がりみたいなものが関係性っていうんですかね。やっぱり先にあるっていう言い方をしていいんでしょうか。"
"大坪2","00;36;41;47","00;36;48;55","ありがとうございますと何か。"
"D2","00;36;49;00","00;36;55;57","下北沢でベンチに座ってドライブみたいな感覚で。"
"大坪2","00;36;56;02","00;37;07;42","そうなんですよ。いろんなワンちゃんを食べ過ぎたりする。"
"D2","00;37;07;46","00;37;20;28","この番組じゃなくて雑談してくださいっていう。そういうことが多いような。"
"D2","00;37;20;33","00;37;21;29","はい。"
"大坪2","00;37;21;34","00;37;29;12","そうなんです。本を買いました。すみませんって言ってましたけども、すみません、やってません。その話を先にしようかな。"
"しんめい2","00;37;29;12","00;37;33;09","と思ってすみません。何かを気遣ってくれる人を探して。"
"大坪2","00;37;33;09","00;37;36;15","読んでおかないと上で買います。"
"しんめい2","00;37;36;15","00;37;38;09","と書かれてます。"
"D2","00;37;38;13","00;38;05;00","その関係性を街中でどうしなきゃいけないかということがないことに気が付いた。というのが主人公の朝井リョウのインタビューがっていう話が最近話題になった小説なまさにそれで、雑談できないことに気が付い。"
"D2","00;38;05;05","00;38;15;57","て、その話、雑談の価値みたいな話って、改めて全体的にどうですか。"
"D2","00;38;16;02","00;38;23;47","この方もなかなか扱いが難しいんですけど、同じ。"
"D2","00;38;23;52","00;38;25;46","雑談して。"
"大坪2","00;38;25;51","00;38;27;12","も全部ありがとうございますって。"
"しんめい2","00;38;27;12","00;38;28;53","感じで好き。"
"大坪2","00;38;28;58","00;38;47;13","でもイエメンでお喋りな話をずっとしてましたけれども、あんまり言葉もできないかと聞いてるんですね。それで怒られたことがあって、お前何で自分のことを話さないんだって。すごい言われたんですよ。食べなきゃダメだって怒られて、私がみんな興味ないんじゃないかなと思ってたんですけれども、すごい怒られたことがあって。"
"大坪2","00;38;47;20","00;39;07;26","そういうことをちゃんと私のこと見てる人見て、よく観察しているんだなと思ったことがあったりもしたので、雑談しなきゃいけないっていう時は一生懸命頑張って喋ろうと思ってきてます。口から滔々と喋るのはそんな得意なことではありません。"
"しんめい2","00;39;07;31","00;39;14;25","なんかでも雑談で。"
"しんめい2","00;39;14;30","00;39;51;12","東洋哲学とかで割とアルアルのテーマなんですけど、こうこう何でもないものが大事だとか言って、何でもないものってものを意識した瞬間に、何でもないものじゃなくなるという。多分典型的な話です。話があるんですけど。から、そうですね、何か雑談してくださいっていう今回のラジオのテーマとかも、その先生批判じゃないんですけど、矛盾をはらんでいるというか。"
"しんめい2","00;39;51;16","00;40;21;33","0ベースの雑談って結構雑談。今今の雑談じゃなかったら雑談しなきゃとか思う瞬間があったりとかする中、INTHEメガチャーチとかの話も、何か雑談ができないっていう悩みでね。めちゃくちゃ気持ちわかるんですけど、自分雑談できないんだって思っちゃうと、すごいドツボにはまる気がするというか。"
"しんめい2","00;40;21;38","00;40;38;39","なんか雑談っていう本当に何気ないものですら、何かそれができるできないみたいな軸で回収されちゃって、雑談できないことが悪いみたいな感じで、余計に体に力が入って。"
"大坪2","00;40;38;41","00;40;39;21","またできなく。"
"しんめい2","00;40;39;21","00;40;59;28","なって、またできなくなるみたいな、そういうループにはまるとかすごいありそうだなて思って。だから多分カートとかもやっぱちょっとこう精神作用とかがあるのはそういう何かしなきゃっていう脳みその機能を弱めてくれるからなんですかね。"
"大坪2","00;40;59;33","00;41;01;10","そうなんですかね。"
"しんめい2","00;41;01;14","00;41;05;39","何かどうでもよくなるいうか。"
"しんめい2","00;41;05;44","00;41;11;19","今本題なんだっけ？とか、でも別に考えなくてよくなるみたいな感じなんですかね。"
"大坪2","00;41;11;23","00;41;19;47","そんなに強くないと思うんですけど。は、今ネット上で話ししていいんですか？"
"しんめい2","00;41;19;47","00;41;20;55","そうですね、そこで。"
"大坪2","00;41;21;06","00;41;24;55","話をするのはやばいので、ちょっとそこはいろいろ遠回しにしてるんですけど。"
"しんめい2","00;41;25;00","00;41;26;10","聞くところによると。"
"大坪2","00;41;26;15","00;41;29;39","聞くところによると。"
"大坪2","00;41;29;44","00;41;44;33","日本人は普段からカフェイン摂取カフェは置いといてすいません。日本人は割と普段からお酒飲んでるので、飲んでもそんなに聞かないっていうのは聞きます。"
"大坪2","00;41;44;38","00;41;47;56","酔っ払っちゃうような感覚まではならない。"
"しんめい2","00;41;48;01","00;41;49;25","でもお酒ほど強くないみたいで。"
"大坪2","00;41;49;25","00;42;20;45","私が見てる限り有名な人が酔っ払っちゃってぐでんぐでんになってるようなところを見たことがないので。です。慣れてくると前へとすみません。あとは夜眠れなくなっちゃうとか、カートの後に食欲が落ちるとかって有名であるんですけども、聞いてると別に私はカートを噛まないと俺は眠れないんだとかって言う人もいますし、夕飯も別にもともと朝食がメインなので、夕食は軽いんですよ。"
"大坪2","00;42;20;50","00;42;44;38","あんまりカートがあるからどうのこうのってのは見たり聞いたりもしたことがないです。もちろん科学的にはこういう成分が入っていて、こういう体に悪いんだっていうのがあったりしますけど。1度イギリスの報告書でカートを噛むと、心臓から血管から内臓から全部出なくなったので病気になるって報告してたんです。"
"大坪2","00;42;44;38","00;43;04;59","そんな中で、その数年後にまたもう一回カートの報告書が出て、そういうほとんどの病気が否定されたんですね。はい。関連があるとは言えない。で、結局何かっていうと、肉を買うと噛むと。例えば何かの病気になるって因果関係を見つけるのは非常に難しいっていうのが一つと、あとカートを見ながらタバコを吸う人がめちゃめちゃ多いんですよ。"
"しんめい2","00;43;05;14","00;43;06;18","お酒と一緒ですね。"
"大坪2","00;43;06;23","00;43;39;21","タバコカートを噛む時に部屋を閉め切りにするんで、副流煙もひどいんですね。おそらくほとんどの病気とかは服用炎とか肝硬変じゃないかっていうことが読み取れて、何をしたんだっけ、そんなに体に悪いかどうかというのは、科学的にはなかなかいろんな実験も進んでいると思うんですけれども、たかが葉っぱなのでっていう言い方をしてはいけないんですかね。"
"D2","00;43;39;25","00;43;46;30","タバコとかそういうことだったん。"
"大坪2","00;43;46;35","00;44;02;04","多分それは多分日本人だから通じるんですよ。タバコとか酒なんだなっていうのが。そう。だから日本で話をするのは非常に楽なんですよ。"
"D2","00;44;02;09","00;44;05;11","こうてくれた。"
"大坪2","00;44;05;16","00;44;08;25","ですけど。"
"D2","00;44;08;30","00;44;20;10","タバコってものすごく迫害されたじゃないですかっていう。それこそ街からタバコを吸う場所がなくなって。"
"D2","00;44;20;15","00;44;31;01","家の中ね、マンションのベランダですら吸えなくて。でも嗜好品は商品であって。"
"大坪2","00;44;31;06","00;44;36;40","すごいですよみたいな地域も起こってますからね。"
"D2","00;44;36;45","00;44;41;58","欧米からしたら。"
"D2","00;44;42;02","00;44;54;41","排除の口実にも。産業って。"
"D2","00;44;54;46","00;45;03;52","だから。"
"D2","00;45;03;57","00;45;06;40","ものすごくです。"
"D2","00;45;06;44","00;45;12;27","強い。"
"D2","00;45;12;32","00;45;21;05","ですから少し外れたことをする。"
"大坪2","00;45;21;09","00;45;50;28","嗜好品。私はいいとする。嗜好品とドラッグって組み合わせで考えるんですけども、一番わかりやすいのがたばこで、百害あって一利なしっていうのは、昭和の頃からそれこそ言われているけれども、いまだに世界中で禁止されていない。WHOもいろいろ勧告出すんだけれども、禁止しないのはなぜなのかっていうと、結局そこは科学的な判断じゃなくて、政治的な判断が大きくて、結局税金を山ほどされるからっていうのがあるわけですよね。"
"大坪2","00;45;50;28","00;46;05;43","薬物に指定しちゃったら税金取れないし、取り締まりもしなくちゃいけないし、お金がかかってしょうがないんですということがあるので、だからと言って法律を破っていいとかっていう話じゃないんですけれども。"
"大坪2","00;46;05;47","00;46;29;39","お金になるんですよね。だってアヘンだって国際貿易でヨーロッパの国はぼろ儲けしたわけですね。それでぼろ儲けするのが面白くないってアメリカが言い出して禁止になったとか経緯もありますので、体に悪いから薬物はやめましょうっていうのは、ある意味表向きの理由であっ。"
"大坪2","00;46;29;44","00;46;39;11","お金になるんですって言っちゃうと身も蓋もないんです。文化人類学的では全然ないんですけど。"
"しんめい2","00;46;39;16","00;47;05;28","だいぶ想像で言うんですけど、やっぱり日本もその。昔のジブリとか言っていいのかなかジブリの映画とか昔の映像を見てると、もうめちゃくちゃタバコを吸ってるそうなんですじゃないですか。当時の。どうですかね、20世紀の前半から戦後にかけて。"
"大坪2","00;47;05;28","00;47;10;18","すごいドラマ、映画だとすごいなと思いつきますけど、ジブリもそうですか。"
"しんめい2","00;47;10;23","00;47;58;25","でもああいうタバコをめちゃくちゃ吸う時代って当然何かタバコが悪いとか吸ってた人がなんかこう乱れているからっていうわけではなくて、多分吸わないとやってられないみたいな現実がやっぱりあったんだろうなとは想像していて。おそらくは戦後直後とかで考えたら、今って相当その当時みたいなストレスはおそらくないような気がしていて、違う種類になっているっていう話はあると思うんですけど、そんな吸う必然性、タバコを吸ってまで消し去らないといけない、のっぴきならないこう生活とか"
"しんめい2","00;47;58;25","00;48;04;24","命に関わる。"
"しんめい2","00;48;04;29","00;48;37;56","ヤバさしか言葉が出てこないみたいなものがそんなにないんでしょうと。その時に。もうタバコはむしろこう、伏流炎とかで、その周りに与えるマイナスの方が大きいんじゃない？ってことで、どんどん反動でこう吸えるところが少なくなっていったっていう部分はあると思うんですけど、でもある意味では今のこの。"
"しんめい2","00;48;38;01","00;49;04;55","下北沢とかもいい感じに開発されてみたいな、それも多分建設会社さんとかがいろいろ鉄道会社さんとかやったと思うんですけど、そうやってタバコをめちゃくちゃ吸ってやってきた先人の方の蓄積があってのものだと思いますし、ある意味ではタバコの葉っぱっていうものはそれの犠牲になったというふうな変な話ですけど、見え方もできなくもないという気がしていて。"
"大坪2","00;49;04;55","00;49;23;25","タバコはかっこよかったんですよ。やっぱ格好良かったですけど。これまでいわゆる名前が言いませんけど、格好いい枚の場合はみんなタバコを吸って、それがかっこよくて、みんな真似をしたんだっていうのは一つあったと思うんですね。タバコを一人で吸うっていうのは、やっぱり格好いい男だったんですが。"
"しんめい2","00;49;23;29","00;49;55;25","一つの象徴として、何か世の中の空みたいな黒を、苦しさってものを受け入れ、受け取ってる人みたいな象徴性が何かタバコを吸ってる人には何か僕は感じるんですけどね。映画とかで出てくるタバコを吸っている人ってしんどいなとかっていう時が来た時に1服するみたいなことだと思うんで、こう世界の苦をこう矢面に立って受け取っている人みたいなセクシーさみたいなものがそこにあったのかなと。"
"しんめい2","00;49;55;39","00;50;26;01","だから何かそのタバコ自体とか、吸う人を何かこう乱れているみたいな感じで、こう批判するのは、後の時代になったらすごい簡単なんですけど。だから嗜好品等こうなんか広く言うと、人類とか。何か経済とか、やっぱ本当に切っても切り離せないものなんだろうなっていう時代も。"
"大坪2","00;50;26;06","00;50;46;08","タバコもお茶もコーヒーもやっぱり原産地はすごい限られていて、それが世界中に広まってて、それで貿易がなされてそれで奴隷制があるっていうことも絡んでて、そういう歴史的な経緯を考えると、そんな嗜好品って能天気な話じゃないんです。そうか。"
"大坪2","00;50;46;13","00;50;53;12","あと砂糖も絡んできたんです。結構世界史的に見ると。"
"しんめい2","00;50;53;17","00;50;55;45","植民地支配とか。"
"大坪2","00;50;55;50","00;51;05;28","流してますね。お茶とかコーヒーに比べると、たばこは割と生産地域が広いんですよ。日本では生産で。"
"しんめい2","00;51;05;33","00;51;10;12","生きたりする。"
"大坪2","00;51;10;17","00;51;28;02","今でも沖縄なんかだとたばこはもうそんなに流行らないから、たばこの畑を次どうするかっていう話にもなったりしてそこでコーヒーどうですか？とかってなったりするんです。"
"D2","00;51;28;07","00;51;31;45","ありがとうございます。"
"D2","00;51;31;50","00;51;47;49","みたいな話が。"
"D2","00;51;47;54","00;51;57;44","一回来ています。亡くなった。"
"大坪2","00;51;57;49","00;52;04;49","嗜好品が欲しがる。"
"大坪2","00;52;04;54","00;52;08;46","そういう。"
"大坪2","00;52;08;51","00;52;36;13","人生の嗜好品の研究って言われる。先行き暗くて。だってもうタバコはもう嗜好品じゃなくなってきつつありますし、お酒ももうそんな若い人は嗜好品ではなくなっていきな。大人の年寄りが飲むものだったりしてます。次何が来るかって、恐らく次はカフェイン飲料がやられるんじゃないかっていうように私は想像しているので、嗜好品ってそんなに将来明るくないんですよね。"
"大坪2","00;52;36;18","00;52;42;45","みんなだからみんなスマホをいじって終わっちゃうんだなっていうのが私の悲しい未来予想です。"
"しんめい2","00;52;42;50","00;52;47;53","それはやっぱり悲しいんです。悲しくないですか。"
"大坪2","00;52;47;58","00;52;54;14","スマホで終わっちゃうんだ。"
"しんめい2","00;52;54;19","00;52;58;01","ね。かくいう僕も。"
"D2","00;52;58;05","00;53;01;24","そうだから。"
"D2","00;53;01;29","00;53;11;32","漂白していく社会。"
"D2","00;53;11;37","00;53;23;56","なんて楽しいんだろうななんて感じ。"
"大坪2","00;53;24;01","00;53;44;07","それはでもノスタルジーってなっちゃうんでしょうね。私は世代的にもう周りみんなタバコを吸っていたっていうことを知ってるし、若い頃は散々酒飲んだっていうこともあったので、それがなくなっちゃうっていうのは単なるノスタルジーなのかなっていう気がするんですけれども、若い皆さんどうですか？"
"しんめい2","00;53;44;11","00;54;05;25","ノスタルジアでも絶対1個大きいですよね。結局何か、おそらくですけど、そのスマホ、もう何10年か先あるかわかんないので、そのスマホで嗜好品のスマホでなんか時間潰してた時間ってこう豊かだったよねみたいに30年後の人って言う気がするんですよ。"
"しんめい2","00;54;05;25","00;54;07;39","何かに。"
"大坪2","00;54;07;43","00;54;11;02","だからあの頃はスマホがあって良かったな。"
"しんめい2","00;54;11;07","00;54;19;20","あの子はやっぱスマホぐらいのあの感じがちょうど良かったんだよねとか言ってると思うんですよ。何か。"
"しんめい2","00;54;19;25","00;55;01;09","AIがどういう形になっていくかわかんないですけど、まだ何かどうなんでしょう。スマホみたいなフィジカルなものが、ものがあの時はあったよねみたいなことを言いそうな気がしてて。だから割とノスタルジーの部分っていうのは大きいのは大きいですけど、でもね、CTとかタバコって言っても植物であるっていうところは、やっぱりなんだかんだこう、何かこう世界と設置してる感じがするというか、そこに関わっている人、それが色々な歴史があったとしても、やっぱりこう。"
"しんめい2","00;55;01;14","00;55;23;14","虫とか太陽の光とか、そういうレベルのものとやっぱり関わってダイレクトに感じられるものではあると思うんで、そこがどのぐらいこう、嗜好品と人間の関係で重要なのかっていうことは今後分かってくるのかなという気は。"
"大坪2","00;55;23;19","00;55;36;56","全然しないことが一言言ってます。カードって生産者にするとものすごいありがたいんです。葉っぱを摘んでビニール袋に入れると、もう売れるんですよ。"
"しんめい2","00;55;37;01","00;55;38;09","もう何の処理。"
"大坪2","00;55;38;09","00;56;04;27","も何も処理をしなくていいですよ。だから山の方に行くと、カーブのところに大体持った人が立ってて、車みんなスピード落とすからカート帰ってくることになるんで、現金収入よりものすごいいいんですよね。て、例えばコーヒーとカートって栽培条件に入ってるんですけど、コーヒーは収穫した後に。"
"大坪2","00;56;04;32","00;56;11;34","屋上で干してから外にを外してとかっていう作業をしなければいけないんだけども、コーヒーカートはもうそれがない。"
"しんめい2","00;56;11;34","00;56;15;34","んで、自分一人でがどっか生えてるところに取りに行って。"
"大坪2","00;56;15;38","00;56;16;22","畑はありますか？"
"しんめい2","00;56;16;34","00;56;18;21","が畑があるんで。"
"大坪2","00;56;18;26","00;56;23;26","それはあります。生産者が外からすると。それで息子を大学に行かせられたのか。"
"しんめい2","00;56;23;26","00;56;23;59","ってなっ。"
"大坪2","00;56;24;02","00;56;32;27","てくる。現金収入として。カートはね、ものすごい魅力が大きいんですよねって話を思い出したんで、ちょっと今言いました。"
"しんめい2","00;56;32;31","00;56;33;04","そういう意味では。"
"大坪2","00;56;33;04","00;56;35;43","適当に編集してください。"
"しんめい2","00;56;35;47","00;56;57;02","スマホとか。その中には受益者を多いですよね。何かその普通の人がその商品の生産者になれるっていう話で、なんかどんどんその生産者側に回れる人が少なくなっていくっていうのは、もしかしたら利益構造としてはあるのかなという気がしました。"
"しんめい2","00;56;57;02","00;57;05;27","スマホになってAIになってっていうものって、そこで何かこう、何かを。"
"しんめい2","00;57;05;32","00;57;24;12","無形のものを作って売るっていうことは、普通の人でもできるのかもしれないですけど。やっぱり一部のすごい人にたと利益が集まる構造にはなるのかなとか思ったり。"
"しんめい2","00;57;24;17","00;57;28;24","そんな単純な話じゃないと。たばことかも結局JTがやってますけど。"
"大坪2","00;57;28;24","00;57;32;05","やってます。"
"大坪2","00;57;32;10","00;57;35;43","すいません。"
"D2","00;57;35;48","00;57;36;31","ありがとうございました。"
"大坪2","00;57;36;31","00;57;43;59","いや、大丈夫ですか？大丈夫ですか？とか言って。"
"大坪2","00;57;44;04","00;57;51;20","れ。"
"大坪2","00;57;51;25","00;58;00;27","はいはいはい、ありがとうござい。"
"しんめい2","00;58;00;32","00;58;01;26","ますがあと。"
"大坪2","00;58;01;26","00;58;03;12","はよろしくお任せし。"
"しんめい2","00;58;03;12","00;58;08;56","ます。はい。あと15%ぐらいが本当にて理解。"
"D2","00;58;09;01","00;58;12;53","じゃあ歩きながら。"
"D2","00;58;12;58","00;58;22;21","最後の生産者に回る話聞くとそれこそ原始的な。"
"D2","00;58;22;26","00;58;40;38","高速経済体制でもあり得るビジネスなので、70年代ぐらいかな。もっともっとね、酒とかもそうな気がするんですけど、それまでたから。"
"D2","00;58;40;43","00;58;43;18","できましたか？"
"大坪2","00;58;43;23","00;58;46;40","と。"
"D2","00;58;46;45","00;58;47;36","思って。"
"大坪2","00;58;47;41","00;58;50;03","いろいろ。"
"大坪2","00;58;50;08","00;59;14;36","儀礼とかありますけれども、カートはほとんどないんで、人類学的な研究として。むしろそこは面白くないとこあるんですけど、マイクとかやったら新しいものなんですよね。70年代以降。なので、そんなに儀礼とかに結婚式にカードが必要かとかっていうことがなくて、結婚式に行くとみんながカートを感じるだけっていうことなんで、カートをめぐるキレとかは全然ないです。"
"D2","00;59;14;41","00;59;18;17","噛みタバコっていう。"
"D2","00;59;18;22","00;59;20;21","タイミングにもあるじゃないですか。"
"大坪2","00;59;20;26","00;59;25;20","キンマとかビンロウとかですか。"
"しんめい2","00;59;25;25","00;59;25;58","リビングウィル。"
"大坪2","00;59;26;01","00;59;27;36","ですか。"
"D2","00;59;27;41","00;59;29;32","インド人もみんな神様。"
"大坪2","00;59;29;36","00;59;57;26","やってますよね。嗜好品といえば似たようなもんですよね。だいたいビンロウとか噛みタバコ、噛みタバコも結構ぺって吐き出します。吐き出すのってやっぱり嫌がるんですよね。わりと。ビンロウも多分私自分でやったことないんですけども、いろいろ太平洋とか台湾とか調査やってる人の話を聞くと、やっぱり最近はどんどん減ってるって話を聞いたりします。"
"大坪2","00;59;57;30","01;00;01;18","吸い殻を。"
"大坪2","01;00;01;22","01;00;01;55","吐き出す。"
