"Speaker Name","Start Time","End Time","Text"
"D1!","13:45:50:20","13:45:52:18","レベルであれしなくても。"
"大坪1!","13:45:52:20","13:45:56:01","私。"
"しんめい1","13:45:56:03","13:45:58:10","はとんでもない。すみません。"
"大坪1!","13:45:58:12","13:46:01:03","もともと哲学は好きだっ。"
"大坪1!","13:46:01:05","13:46:13:21","いや、好き。"
"大坪1!","13:46:13:23","13:46:16:09","なんです。"
"しんめい1","13:46:16:11","13:46:34:07","今思えばですけど、高校時代の倫理の授業とかは興味持って聞いてたと思いますね。そんな真面目な学生じゃなかったですけど、何か社に構えてても興味は隠し。"
"大坪1!","13:46:34:07","13:46:36:22","きれないみたいな感じだったと思います。"
"しんめい1","13:46:36:24","13:47:04:22","大学に入って、それこそ授業にも行かずに家で本を読んでいる時に。そうですね。何かよくちくま新書とかの西洋哲学の哲学者の名前が付いている入門の本とか手にとって。で、結局何も分からないんですけど、分かったら。"
"大坪1!","13:47:05:01","13:47:05:24","当時は格好いいと。"
"しんめい1","13:47:05:24","13:47:09:03","思ってて。"
"しんめい1","13:47:09:05","13:47:50:23","興味あったと思いますね。ただ、やっぱり。当時だと2007年、8年とかそれぐらいで、やっぱり新書とかに出てくる流行りの哲学者っていうと、フランス現代思想とかになってくるんですけど、構造で物を考える人たち、そういうのは何かどうですかね。結構刺激的って言うか、急に世の中のことをみんなよりも分かった気分になれるというか、そういうところがあるんで。"
"しんめい1","13:47:51:00","13:48:04:19","めっちゃわんちゃんがいますね。犬が。一声して。"
"しんめい1","13:48:04:21","13:48:10:17","そうですね、電話僕はどっちかっていうとありがとうございます。"
"D1!","13:48:10:17","13:48:11:21","カフェにいます。"
"しんめい1","13:48:11:23","13:48:18:17","間さっきお気遣いいただいてありがとうございます。"
"しんめい1","13:48:18:19","13:48:26:06","じゃあ交換しますか。"
"大坪1!","13:48:26:08","13:48:39:13","ああそうですか。"
"しんめい1","13:48:39:15","13:49:06:15","結構今東洋哲学をテーマにした本を書いたっていうだけの素人ではあるんですけど、こう、その辺の領域の哲学者の方とかとお話する機会があって、で、聞くのが、割と文化人類学が哲学の中でも割と最先端な感じに。"
"大坪1!","13:49:06:17","13:49:08:10","なっているっていう風に。"
"しんめい1","13:49:08:12","13:49:22:09","よくないですかね。すごく哲学も文化人類学も両方めちゃくちゃ広い話なんで、本当に1口に語れない話だと思うんですけど、何か。"
"しんめい1","13:49:22:11","13:50:07:13","西洋哲学、もうこう、それこそフランス現代思想も最近まで生きてたような方々がやってた哲学でこうちょっと仏教とか東洋哲学の言ってることに近づいてきてるっていう風に言う。こう言われることがままあって、で、そうかもねみたいな、ちょっとロマンのある話として、何か西洋東洋哲学は西洋哲学を先取りしてたんだみたいなことをね、ちょっとロマンを持って語られることが多かったんですけど、最近いよいよ実際に哲学の世界で東洋哲学と西洋哲学って何がこう一緒で何が違う"
"しんめい1","13:50:07:13","13:50:17:24","んだろうとかっていうことを真剣に考える方々が出ていらして、その時に。"
"しんめい1","13:50:18:01","13:50:21:18","文化人類学とか。"
"しんめい1","13:50:21:20","13:50:25:10","の知見がまず。"
"大坪1!","13:50:25:12","13:50:26:22","こう。"
"しんめい1","13:50:26:24","13:50:29:15","参考にされるというか。"
"大坪1!","13:50:29:17","13:50:37:01","文化研究とかそういうとこなんですかね。"
"しんめい1","13:50:37:03","13:50:57:12","何かちょっと僕もちょっと半端な知識で具体名出しちゃうと、それこそいいのか悪いのか分かんないんですけど、何かマルチスピーシーズ、人類学みたいなところで、これ僕の理解に基づいて言うんですけど、人間だけじゃなくて。"
"しんめい1","13:50:57:14","13:51:43:11","他の種、マルチスピーシーズなんで、どうでしょう。例えばゴリラから見たとか、猿から見たとか、植物とか、そこから彼らにも彼らの世界があって、要は人間中心じゃないところでいろんな目線があって、世界っていうものは、人間はなんとなくこう、世界は一つこう地球にいろんな国があって、その中で例えば私は日本に住んでいてみたいな大きな一つの世界っていうものがあるものだと思って生きてたりしがちなんだけども、実際は。"
"しんめい1","13:51:43:13","13:52:21:17","猿とかから見た世界っていうものもこう同時にあるというか。で、もう別々の世界から別々の見方があるっていうのが、昔仏教の哲学でいう意識って言われるような、それぞれ一つ一つの心が一人ひと宇宙みたいな言い方してて、だから要は世界が一つじゃないみたいな考え方っていうものが、そこと接続したりとかっていうところで、哲学の中で。"
"しんめい1","13:52:21:19","13:52:51:24","本当に思考を巡らせて、どんどん展開させて考えていくっていうよりは、文化人類学みたいに実際のフィールドに入って、人間の社会でもそうですし、あとはもしかしたら動物の社会とか、そういったものからの視点っていうものを生のものとしてこう取り上げてくるっていうのが、結局哲学から見た時に最先端になってるみたいな、そんな子育てずっとずっと喋っちゃったんです。"
"D1!","13:52:51:24","13:53:01:02","けど、やっぱ。"
"D1!","13:53:01:04","13:53:04:08","どうですかね。"
"D1!","13:53:04:10","13:53:11:03","一応そういうところと文明さんの。"
"D1!","13:53:11:05","13:53:13:19","個性を出そうとしている。"
"しんめい1","13:53:13:21","13:53:15:22","そして僕も個性を出そう。"
"大坪1!","13:53:15:22","13:53:20:16","として失敗している人間なんで、それは何も言えないんですけど。"
"しんめい1","13:53:20:18","13:53:23:04","はどうですかね。"
"D1!","13:53:23:06","13:53:33:06","でもでは物足りない。多分値段で言ったらユニクロとさほど変わらないようじゃなくて、古着を選ぶ。"
"大坪1!","13:53:33:08","13:53:47:19","学生は高級品だと自由だ。"
"しんめい1","13:53:47:21","13:53:53:07","高い。"
"しんめい1","13:53:53:09","13:54:08:23","服は自分という存在にものすごいこうこう影響を与えて関わるものだなという気はしてて、やっぱりアイデンティティーとすごい密着した存在だなとはよく思ってて。この何か。"
"しんめい1","13:54:09:00","13:54:25:08","エッセイなんですけど、東洋哲学をテーマにしたもので、書くのに大体34年かけたのがあって。だから僕は多分本当に何の専門家でもないので、こう普通の人が3、4年も東洋哲学のことばっかり考えてた。"
"大坪1!","13:54:25:09","13:54:29:13","みたいな感じなんですよね。そうそうそうそうそうそうそう。"
"しんめい1","13:54:29:14","13:54:40:08","そうすると、ちょっと自分の中で変になってくるというか。東洋哲学の本書いた人みたいな扱いも公私ともにされるようになると。"
"大坪1!","13:54:40:10","13:54:44:23","何かすごく窮屈な感じになってきて。"
"しんめい1","13:54:44:24","13:55:12:00","そんな別に東洋哲学の人とかじゃないですみたいな感じになった時に、何かそのスタイリストさんに服を選んでもらったのを自分の中ですごく楽しい体験で、何か全然違う自分に、その瞬間になれる感覚っていうものがあって。で、本当にね、何か東洋哲学って何か全部は幻だみたいな、何か。"
"しんめい1","13:55:12:02","13:55:18:20","そんな感じの世界だから、こう、そこからファッションに興味持つって何かめちゃくちゃ。"
"大坪1!","13:55:18:20","13:55:20:23","何か。"
"しんめい1","13:55:21:00","13:55:28:04","やっちゃいけないことしてる。一見矛盾するような感じがするんですけど、やっぱ反対のことをやるのが大事だ。"
"D1!","13:55:28:04","13:55:29:23","なと思って。"
"しんめい1","13:55:30:00","13:55:47:09","なんで服にせっかく興味持つきっかけやったし、服色々考えてみようかみたいなことは思ってて。っていう感じですね。古着とかも古着ってずっと上級者な。"
"大坪1!","13:55:47:09","13:55:49:10","イメージがあって、僕の中で。"
"大坪1!","13:55:49:12","13:55:49:23","そうです。"
"しんめい1","13:55:50:00","13:55:52:08","ね。"
"しんめい1","13:55:52:10","13:56:17:24","やっぱ実際これ年齢もあると思うんですけど、こうやっぱ新品でぱりっとして腰はあんまない服とかってやっぱちょっと時代遅れでも様にはなるんですよね。でもか古着ってやっぱりどうしてもクタっとしてるし、汚れ付いたりしてるのもあるし。あと今これが流行っ。"
"しんめい1","13:56:18:01","13:56:37:23","各デザイナーが今のトレンドを押さえて今年はこれですっていう風に出してきてるものじゃないから、本当に自分の目利きだけで決めなきゃいけないから、何かちょっと僕にはまだ早いなと。下北ざわには古着屋さんがたくさんありますけど、ちょっと自分には。"
"大坪1!","13:56:38:00","13:56:38:22","何か。"
"しんめい1","13:56:38:24","13:56:39:12","早いな。"
"D1!","13:56:39:12","13:56:43:01","とか思いながら。"
"大坪1!","13:56:43:03","13:56:52:08","昔の。"
"大坪1!","13:56:52:10","13:56:59:07","着れないかな。"
"しんめい1","13:56:59:09","13:57:26:10","今でもね、本当に多分、多分タックインていうんですか、シャツをズボンの中に入れたりとか、あとなんかフレアーっていうんですかね、ズボンの裾が広くて広がりに広くなっていく形のものとかね。やっぱこう流行が1巡してるんでしょうね。ああそうなんですか。"
"しんめい1","13:57:26:12","13:57:27:07","そうなんですか。"
"大坪1!","13:57:27:07","13:57:35:10","入ってずっとずっと置いといたら、最近ちょっと履けるかなと。"
"しんめい1","13:57:35:12","13:57:37:19","どうかなと思って。それは入ってきて。"
"大坪1!","13:57:37:19","13:57:40:01","欲しかったですね。"
"大坪1!","13:57:40:03","13:57:42:01","それが。"
"大坪1!","13:57:42:03","13:57:43:18","もうもう。"
"しんめい1","13:57:43:20","13:57:45:22","ヴィンテージっていうか。"
"大坪1!","13:57:45:24","13:57:49:08","10年、10年以上前。"
"しんめい1","13:57:49:10","13:58:19:24","でもそれが格好いいですよね。やっぱインスタグラムとかでSNSとかで動画流れてきて、ファッションスナップが今何かちょっとこうショート動画みたいな感じで流れてくるんですけど、その街行く人に今着ている服ってどこで買ったやつですか？って聞いたら、結構若い女の子とかが、これお母さんが使ってたやつとか、おばあちゃん使ってたやつとか言って、めっちゃ格好良く着こなせる。"
"しんめい1","13:58:20:01","13:58:24:18","ね。多分そういうのが今格好いいんだろうなって思いながら見てました。"
"大坪1!","13:58:24:20","13:58:28:02","着こなすっていうのが大切なんですよ。"
"しんめい1","13:58:28:04","13:58:30:06","着こなし大事らしいですね。"
"大坪1!","13:58:30:08","13:58:34:01","それから僕はYOUTUBEで勉強して。"
"しんめい1","13:58:34:03","13:58:42:17","何かいい服を買ってきたらオシャレなんだと思ったんですけど、何か同じくらい、どの服を買うかよりも着こなしが大事だみたい。"
"大坪1!","13:58:42:17","13:58:52:14","な中でされてきます。何か違う。"
"大坪1!","13:58:52:16","13:58:53:05","素敵じゃない。"
"大坪1!","13:58:53:05","13:58:56:05","とか。"
"しんめい1","13:58:56:07","13:59:12:24","でも多分ね、差別化っていうか、その差分っていうんですか？っていうものを付けていく文化現象なんですよね。あれも。"
"しんめい1","13:59:13:01","13:59:30:09","学校制服とかでも崩しっていうんですかそれで自分のステータスを示すというか、階層を示すみたいなところと繋がってたり。"
"しんめい1","13:59:30:11","13:59:44:20","イエメンはいいですか？良い面はそのイスラムイスラム社会なんですよね。だからイスラム教徒だと服装は決まってる感じですか。これが一応フォーマルであるという、その。"
"大坪1!","13:59:44:22","13:59:51:09","人によっていろいろ違うんです。"
"大坪1!","13:59:51:11","13:59:53:22","話が。"
"大坪1!","13:59:53:24","13:59:58:05","あれば。"
"大坪1!","13:59:58:07","14:00:08:12","スカートを履いてる。これもあるし、普段はスーツで会社に行くけれども。"
"大坪1!","14:00:08:14","14:00:10:00","着てる。"
"しんめい1","14:00:10:02","14:00:11:10","あ、そうなんですか。"
"大坪1!","14:00:11:12","14:00:18:00","真っ黒な服を着てる。"
"D1!","14:00:18:02","14:00:21:02","すいません。"
"D1!","14:00:21:04","14:00:28:01","ありがとうございます。"
"D1!","14:00:28:03","14:00:32:11","と物申す。"
"D1!","14:00:32:13","14:00:41:19","なって。若い人が多い。もちろんもちろん。"
"D1!","14:00:41:21","14:00:47:04","1ポイントでこれだけ買ってみたいな。"
"D1!","14:00:47:06","14:00:52:16","街のつくり方。"
"D1!","14:00:52:18","14:00:58:12","そこも結構狙って。こういう。"
"大坪1!","14:00:58:14","14:01:15:17","行動を。こういうことをする場所であって、それちょっと横丁があって、お店のそこかなというような場所ではないんです。線路なので。"
"D1!","14:01:15:19","14:01:20:17","街全体としては歩き歩いていると思いますよね。"
"大坪1!","14:01:20:19","14:01:23:04","無駄に歩きます。"
"大坪1!","14:01:23:06","14:01:27:02","無駄にできても。"
"D1!","14:01:27:04","14:01:34:09","なんとなく渋谷。なっていきます。"
"大坪1!","14:01:34:11","14:01:58:04","学生の頃から飲みたいところです。使っていましたけれども、なんでそんな駅から離れた道を選ぶんだ？って私は思っちゃう方で、なんかいいじゃんと思うんだけど、ずっと離れたところのの店がいいのよって言われると、近くって思っちゃう人間でした。"
"大坪1!","14:01:58:06","14:02:15:05","そう言うと、歌を。でも、自分で歩くのは好きなんですよね。飲み屋だったら近く。"
"大坪1!","14:02:15:07","14:02:18:21","人がなんでそういう。"
"大坪1!","14:02:18:23","14:02:19:20","歌ですか。"
"しんめい1","14:02:19:22","14:02:21:02","なるほどなるほど。"
"D1!","14:02:21:04","14:02:22:17","そういうところをいろいろ聞いてみたい。"
"大坪1!","14:02:22:17","14:02:26:10","なという気がします。はい。"
"しんめい1","14:02:26:12","14:02:30:10","確かにそのまま行くと。"
"大坪1!","14:02:30:12","14:02:46:11","その人にとっては無駄じゃないんですよ。タバコを吸う人がお金に火をつけてるなって思ってタバコを吸いたいわけです。無駄じゃないん。"
"しんめい1","14:02:46:13","14:02:58:01","何かお話を伺ってると、この大坪さんは何か無駄か無駄じゃないかみたいな、何かこう、軸が一つ。"
"大坪1!","14:02:58:03","14:03:05:10","で、その葛藤の話を日本ですると、嗜好品だよって言うと、割と通じるんで、英語にないので。"
"しんめい1","14:03:05:12","14:03:06:12","ああ、そうなんですか。"
"大坪1!","14:03:06:14","14:03:10:13","ドイツ語から翻訳された。"
"大坪1!","14:03:10:15","14:03:33:12","言葉なのでもう日本語では通じやすいんだけども、英語だともう通じなくなってるので、英語にするとラグジュアリー物って贅沢品になっちゃったりするんですか？と。そうな、全然違うんだよなと思うんですけど、一人の概念が英国にはないので。"
"大坪1!","14:03:33:14","14:04:03:21","国際的に研究でやっぱり英語の文献読んでるとドラッグのニュアンスがすごい強いんですね。そういうイメージを超えたかどうかって、働かないと家計にも良くないし、子供の面倒も見ないし、経済にも良くないというような批判をものすごいされる。別にそのくらい我々は酒飲んでる。"
"大坪1!","14:04:03:23","14:04:16:15","大体1割けしからんって言ってる外国人も大体酒飲みながらそういうことをするので、イスラム教徒なのでほぼお酒飲めないようななんて。"
"大坪1!","14:04:16:17","14:04:28:22","いうのがあるので、多分そこでものすごい頑張ってる部分があるんだと思います。無駄じゃないというぐらいいいじゃん。"
"しんめい1","14:04:28:24","14:04:39:06","何か大坪さんは個人としては無駄なことはあんまお好きじゃなかったりするんですかね。"
"大坪1!","14:04:39:08","14:05:04:17","この企画で色々考えたんですけど、やってることは無駄だとは思ってないのかなと思って。YOUTUBEをぼーっと見るのも、別に今気分転換ということで、ものすごいこれは無駄な時間だったんだなってもちろん思う時ありますけど、ダラダラ過ごすのもしょうがないよねって。"
"大坪1!","14:05:04:19","14:05:06:07","無駄がないと思ってます。"
"大坪1!","14:05:06:08","14:05:08:15","無駄がない人間だと思う。"
"大坪1!","14:05:08:17","14:05:13:21","から、これは無駄だって思うようなことありますか？"
"しんめい1","14:05:13:23","14:05:18:23","20代の頃はすごく思ってた気がしますね。今全く思わないですけど。"
"大坪1!","14:05:19:00","14:05:19:14","今無駄が。"
"しんめい1","14:05:19:14","14:05:25:21","ないと思ってますけど、20代の頃はやっぱりこう。"
"しんめい1","14:05:25:23","14:05:49:14","なんでしょうね、会社勤めをしてて、IT企業に入って、で、土日とかをこう楽しいでもなく、何か自分の力が上がるようなわけでもないような無為な使い方をした時に、無駄だったなってちょっと自分を責めたりとかっていうことは。"
"しんめい1","14:05:49:16","14:05:57:09","あった気がしますね。今はもうずっと寝てるんですけど。"
"しんめい1","14:05:57:11","14:05:58:10","全く無駄だと思っ。"
"大坪1!","14:05:58:10","14:06:02:11","てないですね。"
"大坪1!","14:06:02:13","14:06:03:17","でも結局。"
"大坪1!","14:06:03:19","14:06:05:05","若い頃。"
"大坪1!","14:06:05:07","14:06:07:24","行く。"
"大坪1!","14:06:08:01","14:06:16:00","と。やっぱりそう思う自分が思う時が。"
"大坪1!","14:06:16:02","14:06:27:08","結構だらだらというか、時間を潰すのができるようになったかなと思うんですが、最近は結局スマホをいじって終わっちゃうっていう。"
"大坪1!","14:06:27:10","14:06:39:21","なんとなくSNSを見て時間が続かなくて。だから逆にそういう事する時間が減ってきたから。"
"しんめい1","14:06:39:23","14:06:47:18","大坪さんって大学の先生ですよね。なんか、それで結構今の話聞いてると。"
"大坪1!","14:06:47:20","14:06:52:04","ずっとずっとスマホいじってる人みたいな、一瞬聞こえた。"
"しんめい1","14:06:52:04","14:06:55:10","んですけど、バリバリお仕事されてますよね。"
"大坪1!","14:06:55:10","14:06:57:15","見てますよ。先生ですか？"
"大坪1!","14:06:57:17","14:07:04:05","なんでこんな過ごしてる時間。"
"大坪1!","14:07:04:07","14:07:08:22","若い頃スマホがなくて良かったなって思います。"
"大坪1!","14:07:08:24","14:07:11:22","かなと思います。"
"しんめい1","14:07:11:24","14:07:17:06","笑若い頃はその代わりに何されてたんですか？スマホの代わりに。"
