"Speaker Name","Start Time","End Time","Text"
"しんめい1","00;32;07;19","00;32;15;40","マーケットになってますね。"
"しんめい1","00;32;15;44","00;32;23;55","イエメンのカートのみんな葉っぱを食べてるところって屋外で食べてるんですか？"
"大坪1","00;32;23;55","00;32;26;11","大体誰かの家で噛むことが多いですね。"
"しんめい1","00;32;26;16","00;32;27;06","おうちなんですね。"
"大坪1","00;32;27;15","00;32;29;20","そうなんです。"
"しんめい1","00;32;29;25","00;32;32;57","じゃあこれ外って感じじゃないんですね。今いる？みたいな。"
"大坪1","00;32;33;02","00;32;48;57","たまに週末ちょっと郊外に行って、外で何かっていうことはなくないわけじゃないです。"
"しんめい1","00;32;49;02","00;32;49;40","何かちょっと見。"
"大坪1","00;32;49;40","00;32;50;02","ましたが。"
"しんめい1","00;32;50;02","00;32;53;09","白い服ふく。"
"大坪1","00;32;53;14","00;32;54;14","ふく。"
"しんめい1","00;32;54;19","00;32;58;03","ふく壽ふく壽ってひたすら書いてるんですかね。"
"大坪1","00;32;58;04","00;32;59;49","これはふくふくふく、これ。"
"しんめい1","00;32;59;50","00;33;04;37","は羽織ですね。何か。"
"しんめい1","00;33;04;41","00;33;09;19","すごいです。これでいくらぐらいなんだろう。7,000円か。"
"大坪1","00;33;09;24","00;33;10;37","安いのか高いの。"
"しんめい1","00;33;10;37","00;33;16;38","か、ちょっとあれですね、必要なぐらいふくらって書いたんですね。"
"大坪1","00;33;16;42","00;33;25;33","地方の気分が分かんない。"
"しんめい1","00;33;25;38","00;33;30;16","ふくはお好きだったりしますか？いや。"
"大坪1","00;33;30;21","00;33;41;39","どうなんですかね。広い意味で会うのが。"
"大坪1","00;33;41;44","00;33;52;16","昔はスーツを着ていればどうにか収まった格好がてましたけど、スーツを着なくなって。"
"大坪1","00;33;52;20","00;34;01;13","パンプスを履かなくなって、スニーカーで。今日はちょっとね。ブーツですか。スニーカーで歩くようになって楽になりましたね。"
"しんめい1","00;34;01;26","00;34;08;05","ああ、そうですか。"
"しんめい1","00;34;08;10","00;34;12;57","何か最近僕も。"
"しんめい1","00;34;13;02","00;34;27;15","本を出してから人前で何か出ることがちょっと増えたんで、全く服に気を使わなかったんですけど、スタイリストさんとかにも全部選んでもらって。"
"大坪1","00;34;27;19","00;34;29;47","やっぱりスーツじゃない時もあるんですけど。"
"しんめい1","00;34;29;52","00;34;50;23","僕の場合は何か組織に属しているとかではないので、どっちかっていうとスーツスタイルじゃない方が、メディアさん的にも多分僕がいいのかなっていう立ち位置のことが多いんですけど。"
"大坪1","00;34;50;28","00;34;52;27","何かアクションに目覚めましたか？"
"しんめい1","00;34;52;32","00;35;00;04","あー、でもとにかくスタイリストさんが選んでこれがいいですっていう服が。"
"しんめい1","00;35;00;09","00;35;28;41","信じられないぐらい高いんですよ。嘘でしょ？っていうような金額が。本当に何て言うんですかね、シャツシャツみたいなものでも45万とかやっぱり1個しますし。で、今はちょっと慣れたんですけど、何でそんなに高いのかが分からなくて、その認知のギャップを埋めるためにYOUTUBEとかでこう色々勉強するんですよ。"
"しんめい1","00;35;28;41","00;35;32;49","なんでこんな高いのかみたいなこと、何が言い落とされているのかみたいな。"
"大坪1","00;35;32;54","00;35;38;11","そういう選んでくれた服っていうのは自分で買い取ったりもするので。"
"しんめい1","00;35;38;16","00;35;53;12","そうやってももう一回買う感じですね。もう服屋さんに行って、もう選んでもらって全部買ってもらうみたいな感じのことを。"
"大坪1","00;35;53;17","00;36;00;04","先にありませんとすると。"
"しんめい1","00;36;00;09","00;36;01;43","大丈夫、大丈夫ですか？"
"大坪1","00;36;01;45","00;36;02;11","大丈夫です。"
"しんめい1","00;36;02;11","00;36;04;43","か？買い取るから。今日スニーカーじゃない。"
"大坪1","00;36;04;43","00;36;09;01","から大丈夫です。このくらいは普段は1万くらい。"
"しんめい1","00;36;09;06","00;36;25;28","ああ、そうですか。じゃあもう余裕で。でもその服は色々高い。買い物した後にこう色々調べるってことをやって、ちょっとずつ。"
"しんめい1","00;36;25;32","00;36;35;04","何が世の中で起きているのか、なんでこう、服っていうものはこんな値段が付くのかとか、自分なりに結果的には探求することによって。"
"大坪1","00;36;35;13","00;36;36;47","そこで探求するんですね。"
"しんめい1","00;36;36;47","00;37;10;51","そうですね。何か納得いかないからすぐ使いますか？でも何かやっぱりね、こう当然トレンドみたいなものがあって、何かこの10年ぐらいは割とカジュアルなカジュアルな服のブームだったと。今、割と転換点でそうなんですかみたいです。何かちょっとフォーマルに回帰していくっていう転換点にあるというふうに。"
"大坪1","00;37;10;55","00;37;12;56","新聞さんからファッションの話を聞くなっ。"
"しんめい1","00;37;12;56","00;37;32;41","て、僕もわかるんですよ。YOUTUBERの人の又聞きなんですけど。なので多分スタイリストさんが選んでくれるのもシャツとかどっちかっていうとスニーカースニーカーしたものよりはローファーみたいな革靴の中でも比較的。"
"大坪1","00;37;32;46","00;37;34;36","スニーカーローファーでしたら。"
"しんめい1","00;37;34;41","00;37;36;26","そうですよ。それが。"
"大坪1","00;37;36;31","00;37;39;32","あったらスニーカーでいいじゃんと思うんです。"
"しんめい1","00;37;39;32","00;37;40;05","が。"
"大坪1","00;37;40;10","00;37;41;52","そうじゃないの。"
"しんめい1","00;37;41;56","00;38;02;02","多分今ね、フォーマル階級の中ででもフォーマルになり過ぎるとちょっと変だからいきなり過ぎるので、ローファーの中でもさらにちょっとスニーカー半分ぐらい要素を持っているものになっていると。"
"しんめい1","00;38;02;07","00;38;07;25","ちょっとそうですね、春の陽気ですね。"
"大坪1","00;38;07;29","00;38;11;46","いや、でも良かったですね。2月よりも2月だったらもっと寒かった。"
"しんめい1","00;38;11;46","00;38;28;24","ですし、何かね、雨天決行したら結構僕はそこでお茶を買ってきます。何ですか、これも一旦高温を続けても、それでも何か割と何か終わって入る本題みたいなものがあれば入っていった。"
"大坪1","00;38;28;24","00;38;33;30","方がいいのか、何したらいいのかと。僕ってどこから記憶。"
"D1","00;38;33;30","00;38;34;22","があれ。"
"大坪1","00;38;34;27","00;38;37;25","でもなんかすみません。私のことばっかり質問した。さすがお上手。"
"しんめい1","00;38;37;40","00;38;39;23","で。"
"大坪1","00;38;39;27","00;38;43;59","元々元々本哲学は好きだったんですよ。"
"しんめい1","00;38;44;04","00;38;44;43","好き。"
"大坪1","00;38;44;48","00;38;51;27","高校の時に勉強した倫理とか。"
"大坪1","00;38;51;32","00;38;58;43","そういうのがなく、突然何か西洋哲学行ったんです。"
"しんめい1","00;38;58;47","00;39;30;40","今思えばですけど、高校時代の倫理の授業とかは興味持って聞いてたと思いますね。そんな真面目な学生じゃなかったですけど、何か社に構えてても興味は隠しきれないみたいな感じだったと思います。大学に入って、それこそ授業にも行かずに家で本を読んでいる時に。"
"しんめい1","00;39;30;45","00;39;49;31","そうですね。何かよくちくま新書とかの西洋哲学の哲学者の名前が付いている入門の本とか手に取って。で、結局何も分からないんですけど、分かったら当時は格好いいと思ってて。"
"大坪1","00;39;49;36","00;39;51;27","でもその前から興味があったんです。"
"しんめい1","00;39;51;34","00;39;56;55","興味あったと思いますね。"
"しんめい1","00;39;57;00","00;40;00;36","ただ、やっぱり。"
"しんめい1","00;40;00;41","00;40;38;06","当時だと2007年、8年とかそれぐらいで、やっぱり新書とかに出てくる流行りの哲学者って言うと、やっぱフランス現代思想とかになってくるんですけど、構造で物を考える人たち、そういうのは何かどうですかね、結構刺激的って言うか、急に世の中のことをみんなよりも分かった気分になれるというか、そういうところがあるんで、めっちゃわんちゃんがいます。"
"しんめい1","00;40;38;11","00;40;46;18","一声して挨拶をし。"
"しんめい1","00;40;46;23","00;40;56;42","そうですね。電話で僕はどっちかっていうと。ありがとうございます。改めました。母のことを気遣っていただいたりします。"
"大坪1","00;40;56;54","00;41;00;09","なんでも実は最近はなんか飲ん。"
"しんめい1","00;41;00;09","00;41;02;06","でるんですか？ちょっとじゃあ交換します。"
"大坪1","00;41;02;10","00;41;08;40","大丈夫です。河川敷は良くないかなとちょっと自分で人体実験してみます。"
"しんめい1","00;41;08;41","00;41;09;54","朝から。"
"大坪1","00;41;09;59","00;41;10;42","何か変わるか。"
"しんめい1","00;41;10;42","00;41;14;36","な。"
"大坪1","00;41;14;41","00;41;21;50","いただきます。ありがとうございます。"
"しんめい1","00;41;21;55","00;42;04;43","結構今、東洋哲学をテーマにした本を書いたっていうだけの素人ではあるんですけど、こう、その辺の領域の哲学者の方とかとお話しする機会があって。で、聞くのが割と文化人類学が哲学の中でも割と最先端な感じになってるっていう風によくなですか、凄く哲学も文化人類学も両方めちゃくちゃ広い話なんで、本当に1口に語れない話だと思うんですけど、何か。"
"しんめい1","00;42;04;48","00;42;17;17","西洋哲学、もうこう、それこそフランス現代思想も最近まで生きてたような方々がやってた哲学って。"
"しんめい1","00;42;17;22","00;43;00;19","ちょっと仏教とか東洋哲学の言ってることに近づいてきてるっていう風に言う。こう言われることがままあって、で、そうかもねみたいな、ちょっとロマンのある話として、何か西洋東洋哲学は西洋哲学を先取りしてたんだみたいなことをね、ちょっとロマンを持って語られることが多かったんですけど、最近いよいよ実際に哲学の世界で東洋哲学と西洋哲学って何がこう一緒で何が違うんだろうとかっていうことを真剣に考える方々が出ていらして、その時に。"
"しんめい1","00;43;00;24","00;43;04;06","文化人類学とか。"
"しんめい1","00;43;04;11","00;43;11;50","の知見がまずこうこう参考にされるというか。"
"大坪1","00;43;11;55","00;43;19;23","異文化研究とかそういうとこなんですかね。西洋的な感じじゃない、打ち出してきたっていうのが。"
"しんめい1","00;43;19;28","00;43;42;52","何ですか、ちょっと僕もちょっと半端な知識で具体名出しちゃうと、それこそいいのか悪いのか分かんないんですけど、何かスピーシーズ人類学みたいなところで、これ僕の理解に基づいて言うんですけど、人間だけじゃなくて。他の種スピーシーズなんで、どうでしょう。"
"しんめい1","00;43;42;54","00;44;25;47","例えばゴリラから見たとか、猿から見たとか、植物とか植物とか、そこから彼らにも彼らの世界があって。で、要は人間中心じゃないところでいろんな目線があって、世界っていうものは何か、人間はなんとなくこう、世界は一つ何かこう、地球にいろんな国があって、その中で例えば私は日本に住んでいてみたいな大きな一つの世界っていうものがあるものだと思って生きてたりしがちなんだけども、実際は。"
"しんめい1","00;44;25;51","00;44;32;06","猿とかから見た世界っていうものも。"
"しんめい1","00;44;32;11","00;45;04;03","同時にあるというか。で、もう別々の世界から別々の見方があるっていうのが、昔仏教の哲学でいう意識って言われるような、それぞれ一つ一つの心が一人外宇宙みたいな言い方して、だから要は世界が一つじゃないみたいな考え方っていうものが、そこと接続したりとかっていうところで、哲学の中で。"
"しんめい1","00;45;04;08","00;45;41;02","本当に思考を巡らせて、どんどん展開させて考えていくっていうよりは、文化人類学みたいに実際のフィールドに入って、人間の社会でもそうですし、あとはもしかしたら動物の世界とか、そういったものからの視点っていうものを生のものとしてこう取り上げてくるっていうのが、結局哲学から見た時に最先端になってるみたいな、そんなことってずっとずっと喋ってたんです。"
"D1","00;45;41;07","00;45;43;39","どうでしたか。"
"しんめい1","00;45;43;43","00;45;46;40","ですかね。"
"D1","00;45;46;45","00;45;53;27","一応そういうところと。"
"しんめい1","00;45;53;31","00;45;57;02","個性。"
"しんめい1","00;45;57;07","00;46;00;13","って、僕も個性を出そうとして失敗してるので。"
"大坪1","00;46;00;18","00;46;01;03","そうなんですか。"
"しんめい1","00;46;01;03","00;46;05;32","何も言えないですが、どうですかね。"
"D1","00;46;05;37","00;46;15;04","でもこれでは物足りないと。値段で言ったらユニクロと変わらないような競争じゃなくて選べる。"
"大坪1","00;46;15;08","00;46;20;09","最近の学生は貧しいからユニクロは高級品だ、自由だ。"
"しんめい1","00;46;20;09","00;46;20;51","って。"
"大坪1","00;46;20;55","00;46;24;19","説があります。"
"大坪1","00;46;24;24","00;46;28;40","が、どういうふうに思われてる？"
"大坪1","00;46;28;45","00;46;35;37","みたいです。高いものを求めてるので、安いものを。"
"しんめい1","00;46;35;42","00;46;51;16","服はやっぱり自分っていう存在にものすごい影響を与えて関わるものだなっていう気はしてて。やっぱりアイデンティティーとすごい密着した存在だなとはよく思っても、何か。"
"しんめい1","00;46;51;21","00;47;09;05","エッセイなんですけど、東洋哲学をテーマにしたもので、書くのに大体34年かけたのがあって。だから僕は多分本当に何の専門家でもないので、普通の人が3、4年も東洋哲学のことばっかり考えてたみたいな感じなんですよね。"
"大坪1","00;47;09;10","00;47;11;23","そんなには考えないです。そうそう。"
"しんめい1","00;47;11;28","00;47;41;26","でもそうするとちょっと自分の中で変になってくるというか。東洋哲学の本書いた人みたいな扱いも公私ともにされるようになると、何かすごく窮屈な感じになってきて、そんな別に東洋哲学の人とかじゃないですみたいな感じになった時に、何かそのスタイリストさんに服を選んでもらったのが自分の中ですごく楽しい体験で。"
"しんめい1","00;47;41;31","00;47;54;21","何か全然違う自分にその瞬間になれる感覚っていうものがあって。で、本当にね、何か東洋哲学って何か全部は幻だみたいな、何か。"
"しんめい1","00;47;54;26","00;48;20;56","そんな感じの世界だから、こう、そこからファッションに興味持つって何かめちゃくちゃ何かやっちゃいけないことをしてるような、一見矛盾するような感じがするんですけど、やっぱ反対のことをやるのは大事だなと思って。なので服にせっかく興味持つきっかけやったし、いろいろ考えてみようかみたいなことは思ってて。"
"しんめい1","00;48;20;56","00;48;34;40","っていう感じですね。古着とかも古着ってちょっと上級者のイメージがあって、僕も同じで、私もそうですね。"
"しんめい1","00;48;34;45","00;49;13;44","やっぱ実際年齢もあると思うんですけど、こうやっぱ新品でぱりっとしてシワあんまない服とかってやっぱちょっと時代遅れでも様にはなるんですよね。でも何か古着ってやっぱりどうしてもクタッとしてるし、汚れ付いたりしてるのもあるし、あと今これが流行って、各デザイナーが今のトレンドを押さえて、今年はこれですっていう風に出してきてるものじゃないから、本当に自分の目利きだけで決めなきゃいけないから、なんかちょっと僕にはまだ早いなと。"
"しんめい1","00;49;13;45","00;49;23;23","下北ざわには古着屋さんたくさんありますけど、ちょっと自分には何か早いなとか思う。"
"大坪1","00;49;23;28","00;49;30;20","結構年をいってるので、昔の流行がまた戻ってきたなっていうか、分かっている。"
"しんめい1","00;49;30;25","00;49;33;09","ので。"
"大坪1","00;49;33;14","00;49;41;38","ずっと着てないスーツがまた着れないかなって狙ってたりもするんですけれども、そういうことにはならないと思うんですね。"
"しんめい1","00;49;41;43","00;50;04;03","今でもね。本当に。タックインていうんですか、シャツをズボンの中に入れたりとか、あと何かフレアーっていうんですかね、ズボンの裾が広く末広がりに広くなっていく形のものとか、やっぱりこう流行が1巡してるんでしょうか。"
"大坪1","00;50;04;06","00;50;05;27","今日入ってこようかと思ったんです。"
"しんめい1","00;50;05;27","00;50;05;58","けど、ああそうなん。"
"大坪1","00;50;05;58","00;50;08;38","ですか。さすがにジーパンはどうかなと思って。"
"しんめい1","00;50;08;43","00;50;09;24","たんですか。"
"大坪1","00;50;09;37","00;50;19;05","私のジーパンをずっとずっと置いておいたら、最近ちょっと履けるかなと思って入ってるのがあるんですが、今回はちょっとどうかなと思ってやめます。"
"しんめい1","00;50;19;18","00;50;22;33","それは入ってきて欲しかったですね。"
"大坪1","00;50;22;37","00;50;24;46","それこそ本当の古着です。"
"しんめい1","00;50;24;51","00;50;27;48","もうもうヴィンテージっていうか。"
"大坪1","00;50;27;53","00;50;31;37","10年10年ぐらい以上が一番です。"
"しんめい1","00;50;31;42","00;51;02;19","でもそれが格好いいですよね。何かインスタグラムとかでSNSとかで動画流れてきて、ファッションスナップが今何かちょっとこうショート動画みたいな感じで流れてくるんですけど、その街行く人に今着ている服ってどこで買ったやつですか？って聞いたら、結構若い女の子とかがこれお母さんが使ってたとか、おばあちゃん使ってたやつとか言って、めっちゃ格好良く着こなせる。"
"しんめい1","00;51;02;24","00;51;07;03","ね。多分そういうのが今格好いいんだろうなって思いながら見てますよね。"
"大坪1","00;51;07;08","00;51;10;26","着こなすっていうのが大切なんですよね。"
"しんめい1","00;51;10;31","00;51;25;08","着こなし大事らしいですね。それからなんかのYOUTUBEで勉強して、あの、何かいい服を買ってきたらオシャレなんだと思ったんですけど、何か同じぐらい、どの服を買うかよりも着こなしが大事だみたいな。"
"大坪1","00;51;25;08","00;51;36;39","ことを、時々INSTAGRAMなんかでこっちがまるでこっちが着こなすよっていうのが流れてきね。何がどう違うのかよく分から。どっちも素敵じゃないとか思っ。"
"しんめい1","00;51;36;43","00;51;55;17","ています。でも多分ね、差別化っていうか、その差分っていうんですか？っていうものを付けていく文化現象なんですよね。あれも。"
"しんめい1","00;51;55;21","00;52;12;44","学校制服とかでも崩して言うんですか。それで自分のステータスを示すというか、階層を示すみたいなところと繋がったり。"
"しんめい1","00;52;12;48","00;52;18;50","イエメンはいいですか？人間はイスラム、イスラム社会なんですよね。"
"大坪1","00;52;18;50","00;52;19;24","イスラム教徒。"
"しんめい1","00;52;19;26","00;52;26;56","ですね。だからイスラム教徒だと服装は決まってる感じですかね。これが一応フォーマルであるという、その。"
"大坪1","00;52;27;01","00;52;42;26","国によって違うんですけど、イエメンも地域によっていろいろ違う。男性は白いワンピースみたいにもあれば、巻きスカートを履いている。"
"しんめい1","00;52;42;30","00;52;42;47","ような。"
"大坪1","00;52;42;52","00;52;52;32","ところもあるし、普段はスーツで会社に行くけれども、週末はそういうワンピースみたいな女性は大体真っ黒けになってる。"
"しんめい1","00;52;52;36","00;52;53;05","そうなんですが。"
"大坪1","00;52;53;05","00;53;00;23","外に出る時、真っ黒の服を着て。"
"大坪1","00;53;00;28","00;53;09;34","すみません。"
"しんめい1","00;53;09;39","00;53;17;06","下のものが。"
"不明","00;53;17;11","00;53;29;31","ない人が多い。"
"D1","00;53;29;36","00;53;35;00","街のつくり方で。"
"D1","00;53;35;05","00;53;40;07","そこも結構狙って。こういう。"
"大坪1","00;53;40;12","00;53;59;29","このことはぶらぶらこの遊歩道をブラブラする場所であって。それついでにちょっと横っちょを曲がってお店覗こうかなっていうような場所ではないんですよね。ここの遊歩道は線路なので。"
"大坪1","00;53;59;34","00;54;06;18","歩く歩くとこですよね。無駄に歩きますよね。"
"大坪1","00;54;06;23","00;54;12;32","インターネットができています。"
"D1","00;54;12;37","00;54;14;07","頑張ってます。"
"大坪1","00;54;14;12","00;54;35;05","早稲田の学生の頃から飲み会とかですか？って言いましたけれども、なんでそんな駅から離れた店を選ぶんだって私は思っちゃう方で、駅前に飲み屋があるんだからそこでいいじゃんと思うんだけど、ずっと離れたところの方の店がいいのよって言われると、近くでいいじゃんって思っちゃう人間でした。"
"大坪1","00;54;35;06","00;54;40;11","私。"
"大坪1","00;54;40;16","00;55;00;32","そういう風に言うと、無駄をしてきたのか。いや、でも自分で歩くのは好きなんですよね。飲み屋だって近くていいじゃんって思うんですけど。いろいろフォローしてますけど。"
"大坪1","00;55;00;36","00;55;04;08","無駄ですかね。なるほどなるほど。そういうところを。"
"しんめい1","00;55;04;08","00;55;08;47","いろいろ聞いてみたいなって気がします。はい。"
"しんめい1","00;55;08;52","00;55;12;45","確かにそのままですよ。でも。"
"大坪1","00;55;12;50","00;55;28;47","その人にとって無駄じゃないんですよ。タバコを吸う人だってお金に火をつけてるなって思ったら、タバコは吸えないわけですから、無駄じゃないんだよね。他人から見ると無駄かもしれないけれど。"
"しんめい1","00;55;28;52","00;55;39;14","何かお話を伺ってると、この大坪さんは何か無駄か無駄じゃないかみたいな、何かこう、軸が一つ。"
"大坪1","00;55;39;19","00;55;47;34","なくて、そのカートの話を日本ですると、嗜好品だよって言うと、割と通じるんじゃないかな。嗜好品で英語にないので。"
"しんめい1","00;55;47;48","00;55;48;46","ああそうなんですか。"
"大坪1","00;55;48;51","00;56;06;49","ドイツ語から翻訳された言葉は他の言語にないんですよ、その言葉が。なので日本語では通じやすいんだけども、英語だともう通じなくなっちゃうんで、英語にするとラグジュアリー物って贅沢品になっちゃったりするんです。GOOGLE翻訳を使うと大体そうなっちゃうんですか？"
"大坪1","00;56;06;54","00;56;40;19","全然違うんだよなと思うんですけども、もう一つの概念が英語にはないので、あんまり国際的に研究できず、やっぱり英語の文献なんか読んでいると、やっぱりカートドラッグのニュアンスがすごい強いんですね。イメージをもう一度カートを上で働かないと家計にも良くないし、子供の面倒も見ないし、経済にも良くないと言うような批判を物凄いされる。"
"しんめい1","00;56;40;24","00;56;40;37","んだ。"
"大坪1","00;56;40;42","00;57;03;35","けれども、別にそのくらいかとか年間だっていいじゃん。で、我々が酒飲んでるし、大体1はけしからんって言ってる外国人も大体酒飲みながらそういうことを批判するので、イスラム教徒なのでほぼお酒飲めないような状況なので、カートくらい簡単にいいじゃんっていうのがあるので、多分そこで私はものすごい頑張っている部分があるんだと思います。"
"大坪1","00;57;03;40","00;57;11;16","無駄じゃないと言うか、カートぐらいいいじゃんってんですが。"
"しんめい1","00;57;11;20","00;57;21;38","何か大坪さんは個人としては無駄なことはあんまり好きじゃなかったりするんですかね。"
"大坪1","00;57;21;43","00;57;46;12","この企画で色々考えたんですけれども、私がやってることは無駄だとは思ってないのかなと思って。YOUTUBEをぼーっと見るのも別に気分転換だからいっかっていうことで、ものすごいこれが無駄な時間だったんだってもちろん思う時ありますけども、ダラダラ過ごすのもしょうがないよねって感じで。"
"大坪1","00;57;46;17","00;57;48;41","私は無駄がない人間だと思ってます。"
"しんめい1","00;57;48;41","00;57;48;59","みたいな。"
"大坪1","00;57;49;04","00;57;56;11","何でもやりながらこれは無駄だなって思うようなことありますか？"
"しんめい1","00;57;56;16","00;58;08;14","20代の頃はすごく思ってた気がしますね。今全く思わないですけど。今無駄がないと思っていますけど、20代の頃はやっぱり。"
"しんめい1","00;58;08;19","00;58;31;59","何でしょうね、会社勤めをしてて、IT企業に入って、で、土日とかをこう楽しいでもなく、何か自分の力が上がるようなわけでもないような、無為な使い方をした時に、無駄だったなって。こうちょっと自分を責めたりとかっていうことは。"
"しんめい1","00;58;32;03","00;58;45;04","あった気がしますね。今はもうずっと寝てるんですけどね。全く無駄だと思ってますね。"
"大坪1","00;58;45;09","00;59;09;41","逆に。でも若い頃はダラダラしなかったけど、家に行くとやっぱりそんなにね、自分の思い、自分が思う通り物事は動かないし、浮かんでクチャクチャお喋りするのと付き合わなきゃいけないし、結構ダラダラというか、時間を潰すのが出来るようになったかなと思うんですが、最近は結局スマホをいじって終わっちゃうっていう。"
"大坪1","00;59;09;46","00;59;22;15","なんとなくSNSを見て、なんとなく時間が潰れちゃうなって。だから逆にそういうぼーっとする時間は減ってきたかな。"
"しんめい1","00;59;22;19","00;59;37;43","大坪さんって大学の先生ですよね。何か。それで結構今のお話を聞いていると、ずっとからずっとずっとスマホいじってる人みたいな、一瞬聞こえたんですけど、バリバリお仕事されてますよね。"
"大坪1","00;59;37;44","00;59;38;18","いじってます。"
"しんめい1","00;59;38;18","00;59;39;57","よ。いやいや、先生ですか。"
"大坪1","00;59;40;02","00;59;54;29","なんでこんなすごい引いてる時間たっちゃうんだよって。若い頃スマホがなくて良かったなって思います。今の若い人偉いなと思います笑。"
"しんめい1","00;59;54;34","00;59;59;31","若い頃はその代わりに何されてたんですか？なんでスマホの代わりに。"
